PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
660	Unknown	1471	7.853133	8.174084	8.5559	286.2498	19241.826171875	362643.71875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	157.7549	286.24976:19520 286.44354:242 286.86728:212 287.24997:4066 288.12402:272 288.23306:553 289.1925:387 289.27359:574 290.2186:381 291.20563:491	
661	Unknown	1471	7.8974	8.174084	8.212816	412.2908	9850.4375	87797.6015625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	103.5642	412.2908:9689 413.29987:2498 414.3046:698 415.28012:960 416.24841:469 417.25018:1702	
662	Unknown	1472	8.05235	8.179617	8.3069	179.1072	4545.818359375	43519.67578125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	33.36126	179.10718:5331 180.11559:660 180.97887:1981 181.02736:1168 181.11446:464 182.02498:227 182.1207:212 183.06131:640 183.09375:407 183.13565:408 183.16573:222 184.04753:636	
663	Unknown	1472	8.080017	8.179617	8.223884	221.1181	7707.2919921875	44005.01171875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	50.43326	221.1181:8254 222.12178:820 223.14775:613 224.12372:344 224.17448:343 225.14903:8082	
664	Unknown	1472	8.0136	8.179617	8.62785	230.1206	36099.73046875	445589.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	304.013	230.12061:36823 230.25281:782 231.12317:4147 231.23473:209 232.1153:7303 233.00711:206 233.12146:1276 233.19476:302 234.13414:291 234.17088:240	
665	Unknown	1475	8.008067	8.196217	8.5061	232.115	8362.666015625	98376.7109375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	85.9044	232.11501:8561 232.25139:228 233.12144:1246 234.12164:229 234.15782:218 235.13493:287 235.17932:294	
666	Unknown	1476	8.091084	8.20175	8.317966	225.1491	8415.869140625	76466.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	54.81476	225.14839:8036 226.12321:44158 227.12848:7290 227.26724:216 228.12856:237431 229.13092:27947 229.26331:631 229.3087:351 230.11977:32620	
667	Unknown	1476	8.080017	8.20175	8.434167	283.2021	8317.8505859375	106588.6015625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	45.06578	283.20206:8282 284.17911:12287 285.18143:2955 286.24927:19449 287.13135:550 287.24951:3161	
668	Unknown	1481	7.985933	8.229417	8.3899	248.1042	3479.91333007813	34917.60546875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.84248	248.10422:3587 248.18384:457 249.10655:566 249.15594:473 249.1955:315 250.17685:1604 250.26476:202 251.18248:1087 252.18413:308	
669	Unknown	1482	8.124284	8.23495	8.638917	205.1415	11476.302734375	139885.671875	null	[M+H]+	M + 1	isotope of 673	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	120.3087	205.00545:336 205.07924:390 205.14154:13172 205.27226:302 206.14705:914 207.13498:367 208.15057:252 209.1555:367 209.19298:346	
670	Unknown	1482	7.902933	8.23495	8.638917	226.1233	55264.77734375	699515.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	427.6414	226.12331:53947 227.127:10081 228.12856:197566 229.13155:20002 230.12001:27634	
671	Unknown	1482	8.129817	8.23495	8.56145	227.127	9648.5576171875	114683.390625	null	[M+H]+	M + 1	isotope of 670	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	75.52629	227.127:10081 228.12856:197566 229.13155:20002 230.12001:27634 231.12352:3346 232.11435:6270	
672	Unknown	1482	8.124284	8.23495	8.62785	284.1778	14692.490234375	212833.078125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	121.2688	284.17776:15379 284.32645:394 285.18381:3495 286.04062:203 286.24924:18172 286.39478:401 287.24875:3259 288.19485:324 288.25143:582	
673	Unknown	1483	8.107683	8.240483	8.793867	204.1382	78886.171875	938811.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	628.1928	204.13821:79935 205.00926:201 205.14188:10871 205.27403:325 206.14799:799 207.0883:205 207.14618:349 208.13203:341	
674	Unknown	1484	8.124284	8.246017	8.5559	262.192	14641.72265625	181675.140625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	136.579	262.11981:382 262.19202:15231 262.33063:357 262.98499:639 263.1954:2503 264.10696:444 264.19858:387 265.16614:311 266.1637:378 267.18649:394	
675	Unknown	1527	8.28475	8.483967	8.699783	486.3421	2346.359375	39327.98828125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.769	486.34207:2532 487.33087:920 488.32281:393 489.29782:542 490.30261:426 491.29984:866	
676	Unknown	1528	8.467366	8.4895	8.921133	442.3374	40193.39453125	450619.53125	null	[M+H]+	M + 0	similar chromatogram in higher mz_675	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	320.3918	442.33737:40865 442.85431:205 443.3389:10214 444.33896:2300 445.28845:1182 446.29605:341 447.2916:4217	
677	Unknown	1528	8.467366	8.4895	8.699783	443.3389	9948.4033203125	98057.4765625	null	[M+H]+	M + 1	isotope of 676	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	56.49373	442.85431:205 443.3389:10214 444.33896:2300 445.28845:1182 446.29605:341 447.2916:4217 448.29367:1339	
678	Unknown	1536	8.511633	8.533767	8.821533	396.2592	4192.41552734375	41843.98046875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	30.76028	396.25916:4410 397.26077:1363 398.27298:595 399.2894:1451 400.29166:464 401.24167:1246	
679	Unknown	1540	8.467366	8.5559	8.633384	179.1072	2933.42333984375	22834.91796875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	15.03066	179.10721:2958 179.16843:262 180.10989:676 180.97807:1796 181.02428:705 181.16014:228 183.06073:915 183.09201:633 183.16763:289 184.05002:562	
680	Unknown	1556	8.62785	8.64445	8.804934	298.1918	3644.61181640625	27236.923828125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.19826	298.19183:3984 298.24255:1497 299.19455:1407 299.23672:956 300.20535:815 300.26056:752 301.25595:2672 302.24774:1207 303.1803:579	
681	Unknown	1582	8.511633	8.788333	9.076083	369.24	10184.41015625	106632.234375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	57.71313	369.24002:10999 370.2467:2716 371.25702:1551 372.2554:445 373.25204:1015	
682	Unknown	1583	8.688717	8.793867	8.827066	311.1886	5135.05810546875	28936.63671875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	37.0586	311.18857:5708 312.19226:914 313.23618:1289 314.22986:458 315.22382:506	
683	Unknown	1585	8.5559	8.804934	8.821533	426.3047	13152.869140625	101463.296875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	111.0061	426.30475:13308 426.49026:329 427.30746:3785 428.31039:1073 429.28867:1055 430.29327:318 431.26468:2606	
684	Unknown	1587	8.5227	8.816	8.843667	217.122	6069.8408203125	33385.29296875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.86116	217.04877:2699 217.12204:6741 217.24382:215 218.0369:877 218.12505:999 219.01289:407 219.14886:3399 220.14906:677 221.11967:1598	
685	Unknown	1600	8.744066	8.887934	8.93775	163.039	2640.10791015625	18599.97265625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	18.79144	163.03764:2738 163.13951:319 164.04324:298 164.92177:219 165.00407:267 165.04951:652 167.0838:303	
686	Unknown	1685	9.17015	9.3583	9.380433	470.3324	10430.728515625	82003.3984375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	96.78422	470.33237:10582 471.33524:2725 471.45605:270 472.32748:1056 473.29691:787 474.30276:249 475.2832:1213	
687	Unknown	1690	9.269767	9.385966	9.8176	244.1416	14458.6142578125	181495.15625	null	[M+H]+	M + 2	isotope of 689	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	123.1872	244.14156:16014 244.28381:413 245.14388:1849 246.17192:509 246.23718:254 247.00543:222 247.17151:677 248.16231:349	
688	Unknown	1691	9.2421	9.3915	9.574117	200.0969	5411.3583984375	57871.25390625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.99714	200.02461:1528 200.09694:5944 201.01102:451 201.08713:852 202.09537:431 203.15002:831 204.14139:323 205.01004:236	
689	Unknown	1692	9.2255	9.397034	10.04448	242.1443	308049.9375	3768386.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2714.945	242.14433:311103 243.14659:38955 243.28429:1031 244.14087:14593 244.27667:360 245.14589:2165 245.23004:295 246.17278:448 247.00232:260	
690	Unknown	1692	9.269767	9.397034	9.861867	243.1466	38225.35546875	478709.40625	null	[M+H]+	M + 1	isotope of 689	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	351.2155	243.14659:38955 243.28429:1031 244.14087:14593 244.27667:360 245.14589:2165 245.23004:295 246.17278:448 247.00232:260 247.17801:895 247.24304:205	
691	Unknown	1718	9.402567	9.540916	9.59625	214.1257	2564.04565429688	17275.935546875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.41438	214.0376:253 214.12567:2512 215.01099:305 215.13316:794 216.03239:323 216.13774:399 217.01096:560 217.04901:1732 217.10356:1254 217.15387:566 218.03584:891 218.1284:220 219.01387:474	
692	Unknown	1720	9.430233	9.551983	9.601784	172.1694	5828.71875	30687.740234375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	48.5638	172.16937:6179 172.98831:333 173.07999:502 173.17151:669 173.98537:1084 174.06599:222 174.17828:242 174.9953:372 175.14236:309 175.9863:1272 176.99568:732	
693	Unknown	1731	8.810467	9.61285	10.00573	500.3797	42458.99609375	785077.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	352.0774	500.37967:43437 501.38373:11802 502.38397:2333 503.33664:499 504.30032:262 505.33588:3598	
694	Unknown	1731	9.347234	9.61285	9.944867	501.3837	11651.5263671875	212599.171875	null	[M+H]+	M + 1	isotope of 693	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	119.5759	501.38373:11802 502.38397:2333 503.33664:499 504.30032:262 505.33588:3598 506.3363:958	
695	Unknown	1737	9.507717	9.64605	9.668183	242.2828	2995.09521484375	7472.123046875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	33.99798	242.14403:59790 242.28282:3001 243.14549:8826 243.28494:509 244.14314:2985 245.14581:615 245.19322:317 246.16525:277 247.00514:225 247.17699:980	
696	Unknown	1743	9.585183	9.67925	9.911667	315.1232	5788.29345703125	71971.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	40.63057	315.12296:5699 316.12839:1252 316.25836:684 317.21024:455 318.2681:1322 319.2009:653 319.27338:563	
697	Unknown	1743	9.568583	9.67925	9.7678	332.1498	5317.15673828125	39997.33984375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	36.07872	332.15048:5306 333.15222:1377 333.19586:812 333.29477:728 334.15268:302 334.29312:231 335.23044:955 336.2077:350 336.30649:275 337.10696:2627	
698	Unknown	1743	9.3417	9.67925	10.02787	374.1794	4910.30859375	66432.3984375	null	[M+H]+	M + 1	isotope of 700	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.1465	374.17935:5248 374.9845:210 375.20758:1223 375.28406:624 376.17932:515 376.22717:355 377.23978:568 377.32419:678 378.23135:367 378.32578:270	
699	Unknown	1744	9.3915	9.684783	9.706917	337.1053	2758.7861328125	12181.271484375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	33.71505	337.10501:2866 337.203:1251 338.12213:564 338.24353:550 339.24069:643 340.25372:219 341.2627:779	
700	Unknown	1744	9.3251	9.684783	10.07768	373.1765	21637.11328125	302669.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	133.4251	373.17651:22687 373.40637:398 374.17899:4649 375.19507:1266 375.27325:554 376.24619:329 377.28189:640	
701	Unknown	1746	9.397034	9.69585	9.795466	411.2505	3582.83569335938	35519.87890625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.98928	411.25046:3770 412.27795:774 413.30884:1507 414.30502:635 415.28241:713	
702	Unknown	1751	9.69585	9.723516	9.961467	454.3017	4328.0751953125	46123.76953125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.97757	454.30173:4532 454.40268:438 454.49884:218 455.30731:1599 456.31232:504 457.33667:748 458.31512:276 459.29044:785	
703	Unknown	1763	9.66265	9.789933	10.02233	291.2442	4514.5341796875	61151.64453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	31.79379	291.2442:4855 292.04492:275 292.2424:792 293.18036:1199 294.20798:2049 295.05313:211 295.2175:831 296.20911:239	
704	Unknown	1792	9.69585	9.9504	10.09428	485.3467	4194.12353515625	58432.71484375	null	[M+H]+	M + 1	isotope of 705	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	48.26757	485.34671:4225 486.34756:1099 487.3262:573 487.91794:270 488.3132:234 489.30792:1871 490.31485:367	
705	Unknown	1794	9.701384	9.961467	10.35437	484.3477	14525.0615234375	258484.65625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	203.0193	484.34766:14535 485.35034:4006 485.99326:221 486.34995:936 487.33957:711 489.30066:1564	
706	Unknown	1835	10.06662	10.18835	10.20495	279.2063	4667.82275390625	18845.314453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.63409	279.20633:4953 280.21124:1482 281.20282:607 282.20859:361 283.21432:865 284.18338:462	
707	Unknown	1836	10.07768	10.19388	10.48717	221.1533	8537.283203125	115174.53125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	56.88255	221.00717:262 221.15326:8341 222.15401:1238 223.14572:511 223.20399:224 224.12584:497 224.16867:255 225.17775:1148 226.12941:846	
708	Unknown	1838	10.04448	10.20495	10.23815	238.1809	6183.23486328125	36313.828125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	56.67789	238.18088:6320 239.18509:1495 240.01927:303 240.19891:505 240.98866:264 241.16006:416 242.14267:357 242.28154:284 243.13776:1355	
709	Unknown	1848	10.06108	10.26028	10.3765	395.2542	5550.189453125	58846.83203125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	36.80249	395.25424:5590 395.35443:988 396.25739:1396 396.3591:377 397.26758:957 398.27451:439 399.29987:1268	
710	Unknown	1855	10.18835	10.29902	10.44843	346.2494	2843.28857421875	28416.404296875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.86261	346.25256:3332 347.23706:1310 347.30359:894 348.21533:418 348.30612:343 349.23404:674 350.3237:2775 351.22906:1140	
711	Unknown	1880	10.18282	10.43737	10.4595	528.3742	8939.705078125	73562.890625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	115.3932	528.37421:9457 528.57715:228 529.37415:2587 529.90399:382 530.36426:836 531.29938:407 531.37695:407 533.32507:921	
712	Unknown	1912	10.3101	10.61445	11.04053	558.4205	42185.78125	776373.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	386.988	558.42047:41955 558.97345:411 559.42316:13664 559.63873:290 560.42639:2165 560.93866:218 561.37628:476 561.92462:695 562.51282:223 562.92542:420 563.37622:2482	
713	Unknown	1912	10.34883	10.61445	10.64765	559.4232	12765.15234375	112561.703125	null	[M+H]+	M + 1	isotope of 712	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	92.56243	558.97345:411 559.42316:13664 559.63873:290 560.42639:2165 560.93866:218 561.37628:476 561.92462:695 562.51282:223 562.92542:420 563.37622:2482 563.92346:244 564.3786:1101	
714	Unknown	1945	10.58125	10.79705	10.8856	512.3454	3357.33374023438	36141.734375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.07035	512.3454:3528 513.3468:1302 514.34192:700 515.3313:281 516.33173:364 517.31348:648	
715	Unknown	1952	10.71958	10.83578	11.09587	354.285	6511.07470703125	83529.9609375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	45.11999	354.28497:7198 355.28738:4977 356.28275:984 357.26846:1576 358.28534:612 358.95096:212 359.25757:1397	
716	Unknown	1975	10.82472	10.96307	11.035	351.2281	5875.75048828125	46512.76171875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.7221	351.22897:5715 351.32675:995 351.38235:289 352.23203:1902 352.30185:492 353.25427:793 354.2847:3409 355.28638:3253	
717	Unknown	1975	10.85793	10.96307	11.035	351.2287	5875.75048828125	44977.0234375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	39.7863	351.22897:5715 351.32675:995 351.38235:289 352.23203:1902 352.30185:492 353.25427:793 354.2847:3409 355.28638:3253	
718	Unknown	1978	10.9354	10.97967	11.22868	543.3889	4284.3251953125	48771.46484375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	40.42143	543.125:246 543.38892:4236 544.38751:1368 545.06348:244 545.3269:420 545.39514:391 546.25708:204 547.34589:953 548.34131:446	
719	Unknown	1979	10.89667	10.9852	11.04607	297.2262	5578.2724609375	35262.2734375	null	[M+H]+	M + 1	isotope of 721	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	37.42142	297.22617:6669 298.23254:669 299.21344:688 300.20163:899 300.25482:393 301.00266:228 301.18237:3261 302.21017:797	
