PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
78	Unknown	100	0.4659667	0.5932333	0.7481833	427.9971	3817.11474609375	11193.5908203125	null	[M+H]+	M + 1	isotope of 77	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	82.26141	427.88861:410 427.99713:5022 428.99353:8044 429.30038:223 429.90442:519 429.99655:1263 430.94662:854 431.92242:259 432.90729:592	
79	Unknown	100	0.4604333	0.5932333	0.7537166	428.9928	5260.25048828125	13570.1162109375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	98.33032	428.99353:8044 429.30038:223 429.90442:519 429.99655:1263 430.94662:854 431.92242:259 432.90729:592 433.90833:304	
80	Unknown	101	0.4549	0.5987667	0.7094333	119.978	1294.29089355469	5579.25439453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	13.79934	119.97932:1160 120.08533:310 120.97183:2164 121.05087:21117 121.14977:437 121.96856:1675 122.01542:451 122.05342:1540 122.94279:5374 123.96553:1091 124.02464:8922 124.94035:3147	
81	Unknown	101	0.3718833	0.5987667	0.8809834	122.9428	4435.0009765625	20852.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	30.70072	122.94279:5374 123.96553:1091 124.02464:8922 124.94035:3147 125.02641:1428 125.94797:725 126.02255:1585 126.93724:2415 127.05105:280	
82	Unknown	101	0.5434167	0.5987667	0.7149833	124.0246	7198.27197265625	36376.3359375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	31.81147	123.96553:1091 124.02464:8922 124.94035:3147 125.02641:1428 125.94797:725 126.02255:1585 126.93724:2415 127.05105:280	
83	Unknown	101	0.4438333	0.5987667	0.6651667	124.9404	2437.84497070313	9034.9765625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	18.03307	124.94035:3147 125.02641:1428 125.94797:725 126.02255:1585 126.93724:2415 127.05105:280 129.0497:268	
84	Unknown	101	0.5489666	0.5987667	0.6541	126.0226	1268.26477050781	4783.10302734375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11.20131	125.94797:725 126.02255:1585 126.93724:2415 127.05105:280 129.0497:268 129.99405:204	
85	Unknown	101	0.4493667	0.5987667	0.7371167	126.9372	1766.1943359375	7642.99169921875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	15.31421	126.93724:2415 127.05105:280 129.0497:268 129.99405:204	
86	Unknown	101	0.5378833	0.5987667	0.72605	140.0015	24064.453125	137621.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	61.50618	139.92326:626 139.96793:4873 140.00174:27250 140.10667:585 141.00465:1402 141.05898:234 141.11223:1288 141.91969:433 141.96399:3000 141.9985:1113 142.03491:4491 142.1069:276 143.022:2232 143.07866:333 143.91711:388 143.96651:2388 144.02553:1031	
87	Unknown	101	0.4659667	0.5987667	0.6707	141.964	2414.99096679688	8887.115234375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	47.30927	141.91969:433 141.96399:3000 141.9985:1113 142.03491:4491 142.1069:276 143.022:2232 143.07866:333 143.91711:388 143.96651:2388 144.02553:1031 145.00809:976 145.96489:373 146.02054:817 146.91714:620	
88	Unknown	101	0.4216833	0.5987667	0.6596333	143.9655	1892.52514648438	5855.29443359375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	16.44133	143.91711:388 143.96651:2388 144.02553:1031 145.00809:976 145.96489:373 146.02054:817 146.91714:620	
89	Unknown	101	0.4770333	0.5987667	0.6707	152.9299	2005.97485351563	8114.99658203125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	43.1746	152.9299:2324 153.06395:455 153.97896:1805 154.90631:432 154.97531:1249 155.12831:563 155.97429:25952 156.08488:549 156.97707:1920 157.02303:460 157.08214:227	
90	Unknown	101	0.5323667	0.5987667	0.6651667	153.979	1584.89538574219	7041.3017578125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.41482	153.97896:1805 154.90631:432 154.97531:1249 155.12831:563 155.97429:25952 156.08488:549 156.97707:1920 157.02303:460 157.08214:227 157.93143:217 157.97313:2163 158.01273:17794 158.12514:438 158.15843:369	
91	Unknown	101	0.5323667	0.5987667	0.7094333	155.9743	24287.888671875	129560.96875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	88.47686	155.97429:25952 156.08488:549 156.97707:1920 157.02303:460 157.08214:227 157.93143:217 157.97313:2163 158.01273:17794 158.12514:438 158.15843:369 158.99808:9441 159.92839:260 159.97125:836 160.00369:1007	
92	Unknown	101	0.5323667	0.5987667	0.6596333	156.9771	1750.45471191406	8473.2197265625	null	[M+H]+	M + 1	isotope of 91	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7.05936	156.97707:1920 157.02303:460 157.08214:227 157.93143:217 157.97313:2163 158.01273:17794 158.12514:438 158.15843:369 158.99808:9441 159.92839:260 159.97125:836 160.00369:1007 160.99832:305	
93	Unknown	101	0.5213	0.5987667	0.6873	158.9981	8547.380859375	47620.9453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.09985	158.99808:9441 159.92839:260 159.97125:836 160.00369:1007 160.99832:305 162.01437:520 162.98747:434 163.96841:75665	
94	Unknown	101	0.5434167	0.5987667	0.9307833	163.9684	64640.8203125	320836.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	851.0366	163.96841:75665 164.98445:3514 165.05055:4842 165.96552:41690 166.04913:2169 166.96771:7222 167.04361:884 167.10852:285 167.96429:28374 168.08051:656 168.12207:480	
95	Unknown	101	0.34975	0.5987667	0.9141833	165.9655	36140.96484375	180250.40625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	320.3447	165.96552:41690 166.04913:2169 166.96771:7222 167.04361:884 167.10852:285 167.96429:28374 168.08051:656 168.12207:480 168.97035:1518 169.03241:270 169.08015:296 169.11914:329 169.96664:1369 170.02193:396 170.13167:808	
96	Unknown	101	0.4050833	0.5987667	0.8311833	166.9672	6888.0869140625	35635.41796875	null	[M+H]+	M + 1	isotope of 95	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	49.45098	166.96771:7222 167.04361:884 167.10852:285 167.96429:28374 168.08051:656 168.12207:480 168.97035:1518 169.03241:270 169.08015:296 169.11914:329 169.96664:1369 170.02193:396 170.13167:808	
97	Unknown	101	0.5489666	0.5987667	0.6596333	169.9654	1146.78564453125	4167.39794921875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	14.30602	169.96664:1369 170.02193:396 170.13167:808 171.99066:776 172.9921:1471 173.07991:755 173.98431:9371	
98	Unknown	101	0.3774167	0.5987667	0.6541	193.9188	2783.599609375	10276.13671875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	55.67199	193.91876:3052 194.11955:524 194.91917:4018 195.00273:1083 195.12276:1765 195.91879:5852 196.04218:240 196.10686:232 196.92307:32598 196.99889:8798 197.07668:875 197.15199:503 197.9211:937 197.95055:987 198.00305:990	
99	Unknown	101	0.3940167	0.5987667	0.6485667	195.9188	4694.13525390625	15754.4296875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	108.3837	195.91879:5852 196.04218:240 196.10686:232 196.92307:32598 196.99889:8798 197.07668:875 197.15199:503 197.9211:937 197.95055:987 198.00305:990 198.9536:1343 199.00259:3650 199.03702:3349 199.16751:274 200.02403:10014 200.13492:281	
100	Unknown	101	0.5655667	0.5987667	0.6430333	199.0026	2894.84545898438	7880.8076171875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.1031	198.9536:1343 199.00259:3650 199.03702:3349 199.16751:274 200.02403:10014 200.13492:281 200.953:934 201.0032:1609 201.06963:1766 202.05051:800 202.98285:1060 203.05376:415 203.14462:305 203.1778:225 203.96201:1149	
101	Unknown	101	0.5489666	0.5987667	0.7149833	200.024	9416.5654296875	51402.3359375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	13.52674	200.02403:10014 200.13492:281 200.953:934 201.0032:1609 201.06963:1766 202.05051:800 202.98285:1060 203.05376:415 203.14462:305 203.1778:225 203.96201:1149 204.04379:1028 204.94484:26217 204.99307:25160	
102	Unknown	101	0.4659667	0.5987667	0.6983666	226.0071	1424.08813476563	5768.3046875	null	[M+H]+	M + 1	isotope of 27	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.64177	226.00444:1637 226.10242:201 227.00089:4287 228.00017:516 228.92233:489 228.98814:421 230.04559:1038	
103	Unknown	101	0.5378833	0.5987667	0.7537166	227.0009	4046.92651367188	19767.439453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.2323	227.00089:4287 228.00017:516 228.92233:489 228.98814:421 230.04559:1038 231.05406:922	
104	Unknown	101	0.5545	0.5987667	0.7149833	314.015	1199.30834960938	2484.35595703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	19.68341	313.95862:1470 314.01373:1682 314.99512:709 316.0007:1961 316.90204:275 316.99182:309 317.93723:528 317.99957:450 318.91983:344	
105	Unknown	101	0.5268334	0.5987667	0.6375	322.9903	1623.04614257813	4236.18603515625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.57605	322.99408:1881 323.96866:1671 324.99512:1031 325.26843:405 325.96326:1741 326.96487:608 327.97372:915	
106	Unknown	101	0.5489666	0.5987667	0.6541	354.926	4916.126953125	13703.388671875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	67.7234	354.92599:6464 355.11874:224 355.28162:2007 355.94208:727 356.29779:246 356.95459:2100 357.94772:936 358.95035:2109 359.05682:313	
107	Unknown	101	0.4383	0.5987667	0.6375	378.8857	3165.79467773438	5948.6025390625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	66.25977	378.88574:4090 378.99191:4017 379.89304:907 379.97778:929 380.33585:390 380.87967:2865 380.98962:4610 381.05331:2335 381.88391:715 381.98492:1288 382.04922:756 382.88699:1833 382.98471:3960 383.05212:1912 383.29419:208	
108	Unknown	101	0.5047	0.5987667	0.6596333	382.887	1211.45422363281	2256.22485351563	null	[M+H]+	M + 0	similar chromatogram in higher mz_116	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.70527	382.88699:1833 382.98471:3960 383.05212:1912 383.29419:208 383.9039:389 383.9848:1208 384.05148:696 384.9249:1901 384.98111:2468 385.0459:1123 385.11795:345 385.28616:250 385.96152:581 386.06079:301 386.93036:2709	
109	Unknown	102	0.4050833	0.6043	0.8533167	167.9649	23954.935546875	119068.7734375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	152.7368	167.96486:25651 168.06377:682 168.12213:517 168.97087:1406 169.03845:460 169.12508:279 169.96613:1324 170.12979:581 171.02184:242 171.99109:648	
110	Unknown	102	0.4050833	0.6043	0.6596333	194.9219	3292.52807617188	13001.4365234375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	64.65472	194.92188:3345 195.00385:853 195.12271:1928 195.92035:4632 196.00488:463 196.12044:288 196.92319:34079 196.99741:8817 197.0791:1017 197.14449:515 197.53629:229 197.65256:220 197.94679:1116 197.99506:639 198.95403:1812 199.00201:3157 199.03387:2711 199.13036:220	
111	Unknown	102	0.39955	0.6043	0.8975833	196.9198	29583.509765625	207792.796875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	205.2242	196.92319:34079 196.99741:8817 197.0791:1017 197.14449:515 197.53629:229 197.65256:220 197.94679:1116 197.99506:639 198.95403:1812 199.00201:3157 199.03387:2711 199.13036:220 200.02321:10081 200.95349:904 201.00011:1472 201.03677:1206 201.06758:1273	
112	Unknown	102	0.3940167	0.6043	0.8477833	237.9482	3639.10473632813	26167.35546875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	77.9418	237.94815:3719 238.94775:574 239.04742:4122 239.15469:628 240.01976:3086 240.91312:388 241.03612:3518 242.03258:702	
113	Unknown	102	0.4106167	0.6043	0.6928333	253.9498	1659.5400390625	7643.58935546875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.50504	253.95149:2078 254.97931:1369 255.95895:6016 256.9556:5615 257.96259:348	
114	Unknown	102	0.5600333	0.6043	0.79245	338.9627	3065.615234375	15396.37109375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	33.80358	338.96274:3748 339.95181:1559 340.95587:866 341.95395:774 342.04105:220 342.95337:662 343.95932:578	
115	Unknown	102	0.4659667	0.6043	0.6209	512.8962	1076.42004394531	2196.712890625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.7705	512.90002:1892 513.94257:324 514.92401:630 515.01105:377 515.89545:466 516.9137:549	
116	Unknown	102	0.5157667	0.6043	0.6375	546.8998	1347.60803222656	2495.58325195313	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.58558	546.90552:1652 547.8927:409 548.92145:1568 549.91992:334 550.90997:2632	
117	Unknown	103	0.5711	0.6098334	0.82565	180.9807	19643.416015625	122834.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	62.28105	180.89536:247 180.98073:20792 181.02295:6618 181.1367:342 181.2209:208 181.97964:14763 182.99138:2419 183.06029:1563 183.97643:7831 184.0463:3645 184.9832:3305 185.05087:1195 185.97475:5516	
118	Unknown	103	0.4438333	0.6098334	0.80905	205.9493	1926.52404785156	9982.5478515625	null	[M+H]+	M + 1	isotope of 131	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	30.26445	205.94926:1792 205.99471:1709 206.02513:1442 206.94231:17919 206.98898:12915 207.94511:3612 207.99176:2463 208.13318:237 208.94139:12706 208.98781:8288 209.94504:898 209.99339:690 210.94159:519	
119	Unknown	103	0.5600333	0.6098334	0.6319667	222.0083	1291.67834472656	3427.73510742188	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.55096	222.00397:1478 222.91508:294 223.00545:5799 223.11864:352 224.02687:1645 224.92322:372 225.00175:3857 225.14313:257 226.00151:1572 226.99907:3326	
120	Unknown	103	0.4659667	0.6098334	0.79245	249.9673	1186.12170410156	5072.400390625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.30138	249.9673:1207 251.95575:244 252.95627:483 253.94771:1576 253.98872:627	
121	Unknown	103	0.4438333	0.6098334	0.6375	265.9891	1183.23852539063	3358.11328125	null	[M+H]+	M + 1	isotope of 137	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.76279	265.98911:1049 266.89951:517 266.99911:3621 267.9892:770 268.99905:24242 269.14316:567 270.00006:1809	
122	Unknown	103	0.4604333	0.6098334	0.6928333	426.903	1448.1787109375	4969.57470703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.56456	426.90305:1264 426.99231:8993 427.14545:349 427.31259:223 427.90726:511 427.99567:1425 428.90176:1248 428.9928:2478 429.90262:716 429.97388:387 430.90131:1513 430.99728:957 431.88565:487	
123	Unknown	103	0.4604333	0.6098334	0.7869167	430.9011	1145.25256347656	3344.97241210938	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	19.42879	430.90131:1513 430.99728:957 431.88565:487 431.92831:364 432.00223:213 432.99881:3200 433.91003:598 434.0025:481 434.90005:686 434.99588:309	
124	Unknown	103	0.4216833	0.6098334	0.7481833	436.9258	3213.09765625	13988.5341796875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	68.78835	436.92584:3517 437.9321:615 438.37994:1482 438.93509:958 439.38422:356 439.92947:686 440.93082:1119	
125	Unknown	103	0.4604333	0.6098334	0.7869167	444.943	3300.82177734375	13153.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	64.64366	444.94296:4075 445.94324:509 446.94766:2374 447.94098:716 448.95096:1454 449.86478:326	
126	Unknown	103	0.4659667	0.6098334	0.7813833	446.9477	2023.42272949219	6373.7958984375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	43.16155	446.94766:2374 447.94098:716 448.95096:1454 449.86478:326 449.98349:318 450.95319:11415 451.8598:341	
127	Unknown	103	0.4493667	0.6098334	0.6430333	460.8932	2250.14086914063	5597.60498046875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	56.7975	460.89325:2291 461.90466:540 462.90411:1697 463.89035:641 464.90701:1364	
128	Unknown	103	0.4549	0.6098334	0.6319667	462.9088	1383.69250488281	2656.40283203125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.61557	462.90411:1697 463.89035:641 464.90701:1364 465.9035:242 466.92706:3075 467.35785:425	
129	Unknown	103	0.4659667	0.6098334	0.6485667	554.905	1692.00463867188	3282.72143554688	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	40.7013	554.90503:2565 555.90948:533 556.90546:1232 557.90991:429 558.88898:865 559.88904:311	
130	Unknown	104	0.4383	0.6153666	0.7149833	164.9919	3432.63500976563	15516.97265625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.88999	164.92177:1766 164.98776:3492 165.05064:2546 165.9657:28175 166.96709:5976 167.04346:677 167.0766:647 167.96437:19262 168.08022:581 168.12111:597 168.96677:782 169.03629:236 169.96297:920	
