Average m/z,Average RT (min),Average sn,Average score,20181114_CoulterCreek_2,20181114_Crescent-Creek-May_2,20181114_SR518-Cal_1000mL_dil-to-160mL_3,20181114_SR520-Cal-in-DI_1000mL_dil-to-60mL_1,20181114_SR520-Cal-in-DI_400mL_2,20181114_SwanCreek-Dec_3
397.2239,4.95,0.891,1.0,0.0,0.0,291084.0,0.0,0.0,0.0
397.23935,5.115,0.95949996,0.1,0.0,130406.77,0.0,0.0,130718.09,0.0
397.23953,5.58,1.265,0.6,0.0,0.0,0.0,0.0,413050.34,0.0
397.23953,4.77,0.904,0.1,0.0,0.0,0.0,0.0,427450.84,0.0
397.2398,5.7,1.042,0.6,0.0,0.0,219247.31,0.0,0.0,0.0
397.2398,6.04,0.922,0.1,0.0,0.0,101405.75,0.0,0.0,0.0
397.2554,7.93,0.909,0.1,0.0,0.0,0.0,0.0,171653.3,0.0
397.2554,8.1,0.765,0.6,0.0,0.0,0.0,0.0,172490.16,0.0
397.2554,9.21,1.145,1.0,0.0,0.0,0.0,0.0,238031.6,0.0
397.2554,7.41,0.984,0.6,0.0,0.0,0.0,0.0,161390.33,0.0
397.2554,5.88,1.157,1.0,0.0,0.0,0.0,0.0,576131.94,0.0
397.2557,8.32,0.999,0.1,0.0,0.0,143700.81,0.0,0.0,0.0
397.2557,7.99,0.948,0.6,0.0,0.0,139124.19,0.0,0.0,0.0
397.2557,7.81,0.964,1.0,0.0,0.0,134899.56,0.0,0.0,0.0
397.2557,7.13,0.925,0.6,0.0,0.0,788910.8,0.0,0.0,0.0
397.27094,15.59,2.960333,1.0,409090.7,385875.47,0.0,0.0,0.0,359432.4
397.27094,15.72,inf,0.43333337,432271.2,445032.66,0.0,0.0,0.0,509371.88
397.27115,16.526,inf,0.28,377930.47,392826.5,112691.89,0.0,227969.39,358934.66
397.27094,15.385,inf,0.35000002,0.0,114144.29,0.0,0.0,0.0,138531.16
397.27103,16.65,inf,0.43333337,0.0,457827.16,0.0,0.0,271841.03,514801.75
397.2712,11.3,0.946,0.6,0.0,0.0,0.0,0.0,144158.61,0.0
397.2712,10.78,1.114,0.6,0.0,0.0,0.0,0.0,100723.875,0.0
397.2712,10.59,0.699,0.6,0.0,0.0,0.0,0.0,192473.6,0.0
397.2716,8.91,0.88,0.6,0.0,0.0,110637.64,0.0,0.0,0.0
397.2716,10.06,0.874,0.6,0.0,0.0,117217.56,0.0,0.0,0.0
397.2716,9.3,0.949,1.0,0.0,0.0,920542.3,0.0,0.0,0.0
397.2875,10.88,0.891,0.6,0.0,0.0,977494.0,0.0,0.0,0.0
397.2875,11.81,0.799,1.0,0.0,0.0,145275.61,0.0,0.0,0.0
397.2875,12.01,0.987,0.6,0.0,0.0,182741.83,0.0,0.0,0.0
397.303,13.03,1.227,0.6,0.0,0.0,0.0,0.0,170293.69,0.0
397.30316,13.13,0.92649996,0.8,0.0,0.0,269887.22,0.0,165238.98,0.0
397.3189,15.71,0.994,1.0,0.0,0.0,0.0,0.0,386911.28,0.0
397.3189,15.44,0.948,0.1,0.0,0.0,0.0,0.0,155866.6,0.0
397.3982,17.335,inf,0.32500002,1403062.0,486565.4,421673.34,0.0,0.0,790841.0
397.39813,17.49,inf,0.1,1413920.8,0.0,0.0,0.0,0.0,0.0
397.39832,17.212,4.384833,0.41666666,1210081.5,447988.03,363789.4,242628.53,176336.86,703909.7
398.2577,5.57,inf,1.0,0.0,0.0,0.0,0.0,122108.05,0.0
398.27386,6.46,1.758,0.1,0.0,0.0,648006.7,0.0,0.0,0.0
398.27386,6.21,1.154,1.0,0.0,0.0,648006.7,0.0,0.0,0.0
398.2738,6.315,1.6435,0.8,0.0,0.0,613908.9,132348.2,0.0,0.0
398.3058,8.95,2.336,1.0,0.0,0.0,545085.44,0.0,0.0,0.0
398.3058,8.78,1.016,0.6,0.0,0.0,560016.75,0.0,0.0,0.0
398.33698,14.52,1.336,0.55,1953877.0,0.0,0.0,0.0,0.0,1910406.4
398.33725,14.376,1.9003999,0.66,1920851.2,1803083.8,1606930.9,1744025.1,0.0,1901613.4
398.33725,14.25,1.8988334,0.51666665,1732757.0,1535710.4,1399365.5,1414048.6,785213.7,1733423.5
398.33725,13.995,1.6723334,0.63333327,1884151.8,1906639.9,1574850.4,1644982.9,785213.7,1848970.6
398.33725,14.122,2.1868334,0.7166667,1314147.4,1432217.1,1273569.1,1247111.9,562480.94,1370103.8
398.3372,14.45,1.709,0.1,0.0,1906639.9,0.0,0.0,0.0,0.0
398.4008,17.2,inf,1.0,132303.94,0.0,0.0,0.0,0.0,0.0
398.97485,0.615,inf,0.35000002,0.0,380285.72,0.0,0.0,0.0,371231.44
399.19867,5.77,inf,0.1,0.0,0.0,0.0,0.0,646418.0,0.0
399.2466,12.91,0.655,0.1,0.0,0.0,0.0,0.0,3620034.2,0.0
399.24664,6.32,inf,1.0,0.0,0.0,0.0,131098.6,439404.44,0.0
399.2469,5.64,0.912,0.6,0.0,0.0,106597.516,0.0,0.0,0.0
399.2469,5.98,0.794,1.0,0.0,0.0,295918.94,0.0,0.0,0.0
399.2469,5.52,0.955,1.0,0.0,0.0,116078.81,0.0,0.0,0.0
399.24673,12.753,7.254,0.7,0.0,0.0,2996833.8,3711521.5,17477454.0,0.0
399.2469,6.51,0.954,0.1,0.0,0.0,185659.66,0.0,0.0,0.0
399.2625,7.37,0.905,0.6,0.0,0.0,0.0,0.0,237934.5,0.0
399.2625,7.07,0.969,0.6,0.0,0.0,0.0,0.0,102047.59,0.0
399.2625,6.51,1.007,0.1,0.0,0.0,0.0,0.0,278428.1,0.0
399.2625,6.39,1.667,0.6,0.0,0.0,0.0,0.0,261345.94,0.0
399.2625,13.19,0.623,1.0,0.0,0.0,0.0,0.0,418930.88,0.0
399.2629,7.57,1.031,1.0,0.0,0.0,114787.086,0.0,0.0,0.0
399.2629,8.17,0.946,1.0,0.0,0.0,127110.32,0.0,0.0,0.0
399.2629,12.91,0.763,1.0,0.0,0.0,732947.3,0.0,0.0,0.0
399.2629,7.77,0.968,1.0,0.0,0.0,398206.7,0.0,0.0,0.0
399.2629,8.3,0.973,0.1,0.0,0.0,138060.02,0.0,0.0,0.0
399.27853,13.33,1.072,1.0,0.0,0.0,0.0,0.0,193107.23,0.0
399.27853,10.75,0.861,1.0,0.0,0.0,0.0,0.0,1185416.6,0.0
399.27853,9.01,1.027,1.0,0.0,0.0,0.0,0.0,184259.47,0.0
399.27853,13.49,0.955,0.1,0.0,0.0,0.0,0.0,268701.25,0.0
399.27853,9.23,0.957,1.0,0.0,0.0,0.0,0.0,444800.75,0.0
399.2788,8.94,0.923,0.1,0.0,0.0,258896.33,0.0,0.0,0.0
399.2788,9.57,0.869,1.0,0.0,0.0,240778.53,0.0,0.0,0.0
399.2788,9.96,0.999,0.1,0.0,0.0,1674813.6,0.0,0.0,0.0
399.2788,8.77,0.818,1.0,0.0,0.0,179415.66,0.0,0.0,0.0
399.2788,8.61,0.936,0.1,0.0,0.0,196495.97,0.0,0.0,0.0
399.2945,12.37,0.922,0.1,0.0,0.0,0.0,0.0,118578.43,0.0
399.2945,8.8,0.923,0.1,0.0,0.0,0.0,0.0,294658.53,0.0
399.2948,12.06,0.884,0.1,0.0,0.0,283046.88,0.0,0.0,0.0
399.2948,11.85,1.106,0.1,0.0,0.0,179765.0,0.0,0.0,0.0
399.3105,14.4,0.88,0.1,0.0,0.0,0.0,0.0,962477.4,0.0
399.3105,14.07,1.024,1.0,0.0,0.0,0.0,0.0,182811.31,0.0
399.3105,4.36,3.399,1.0,0.0,0.0,0.0,0.0,275019.7,0.0
399.3267,14.2,0.844,0.1,0.0,0.0,100709.27,0.0,0.0,0.0
399.3422,14.035,1.0295,0.9,366617.12,353053.56,0.0,211772.55,0.0,380738.38
399.35828,15.412,0.996,0.35000002,178304.0,0.0,225123.3,374775.2,0.0,111181.91
399.3583,15.335,1.4475,1.0,0.0,309636.12,0.0,325939.84,0.0,0.0
399.37396,15.34,1.6654999,0.35000002,849312.5,0.0,0.0,0.0,0.0,853633.2
399.37424,15.21,inf,0.28000003,809622.2,672297.25,571335.56,720490.5,0.0,719711.44
400.254,12.89,inf,0.6,0.0,0.0,0.0,730001.2,0.0,0.0
400.2541,12.76,4.0255003,0.8,0.0,0.0,571357.7,602816.4,0.0,0.0
400.2859,6.01,1.568,0.6,0.0,0.0,0.0,0.0,974675.1,0.0
400.2859,6.16,1.137,1.0,0.0,0.0,0.0,0.0,989888.3,0.0
400.2859,5.88,1.089,0.1,0.0,0.0,0.0,0.0,989888.3,0.0
400.302,13.26,1.954,0.6,0.0,0.0,0.0,0.0,169488.19,0.0
400.366,15.205,2.2465,0.35000002,211714.44,0.0,154994.34,0.0,0.0,0.0
400.3818,15.14,1.448,0.6,0.0,334971.06,0.0,0.0,0.0,0.0
401.2152,11.26,2.659,0.6,0.0,0.0,0.0,0.0,0.0,228565.23
401.2152,12.14,0.28,1.0,0.0,0.0,0.0,0.0,0.0,682582.7
401.21564,11.73,2.4109998,0.8,1057629.6,819426.06,331560.03,667803.7,0.0,0.0
401.21545,11.62,1.5669999,0.45000002,1382256.2,1123278.5,0.0,888785.25,0.0,2672746.5
401.21533,11.987,0.8893333,0.4,1440591.1,1123278.5,0.0,0.0,0.0,625496.25
401.21545,11.865,1.47025,0.54999995,1382256.2,1061709.9,0.0,888785.25,0.0,522537.7
401.21567,5.91,0.962,0.6,0.0,0.0,0.0,0.0,732294.56,0.0
401.2479,8.75,1.153,0.6,0.0,0.0,0.0,335000.4,0.0,0.0
401.2479,10.42,1.275,0.1,0.0,0.0,0.0,130160.06,0.0,0.0
401.2479,8.61,2.414,0.1,0.0,0.0,0.0,271853.44,0.0,0.0
401.2638,12.86,1.288,0.1,0.0,0.0,0.0,0.0,683065.56,0.0
401.2638,12.75,3.96,0.1,0.0,0.0,0.0,0.0,617258.94,0.0
401.2638,10.52,0.68,1.0,0.0,0.0,0.0,0.0,977642.75,0.0
401.2638,11.24,1.001,1.0,0.0,0.0,0.0,0.0,167795.16,0.0
401.26395,11.995,0.991,0.55,0.0,0.0,134344.83,0.0,272711.38,0.0
401.26407,9.99,1.015,0.6,0.0,0.0,146904.97,0.0,0.0,0.0
401.26407,9.84,0.889,0.1,0.0,0.0,123971.66,0.0,0.0,0.0
401.2802,11.1,0.902,0.1,0.0,0.0,133242.9,0.0,0.0,0.0
401.2802,10.95,0.874,0.6,0.0,0.0,150155.2,0.0,0.0,0.0
401.2802,11.3,1.09,0.1,0.0,0.0,132503.4,0.0,0.0,0.0
401.2802,11.67,1.209,0.6,0.0,0.0,211549.67,0.0,0.0,0.0
401.2802,11.43,1.028,1.0,0.0,0.0,213280.11,0.0,0.0,0.0
401.34384,16.512,inf,0.22500002,180757.45,199209.05,0.0,0.0,138461.34,206619.55
401.3442,17.38,inf,1.0,0.0,0.0,0.0,119507.47,0.0,0.0
402.2114,11.77,2.155,0.6,0.0,0.0,0.0,0.0,0.0,560913.75
402.2114,11.62,1.437,1.0,0.0,0.0,0.0,0.0,0.0,652983.1
402.21167,11.705,inf,0.35000002,186598.48,164409.06,0.0,0.0,0.0,0.0
402.228,5.91,0.946,1.0,0.0,0.0,0.0,0.0,205599.38,0.0
402.228,3.85,inf,1.0,0.0,0.0,0.0,0.0,143061.83,0.0
402.2441,8.62,1.333,1.0,0.0,0.0,0.0,0.0,118621.01,0.0
402.2602,10.39,0.858,1.0,0.0,0.0,0.0,0.0,148673.23,0.0
402.2602,4.8,0.77,0.6,0.0,0.0,0.0,0.0,117222.45,0.0
402.2762,4.72,3.524,0.6,0.0,0.0,0.0,0.0,643627.0,0.0
402.34033,16.655,inf,0.35000002,989746.56,1011165.4,0.0,0.0,629262.9,1200451.4
402.34045,16.52,3.1218,0.73999995,721739.94,893825.6,220331.6,0.0,525291.75,759255.44
402.34033,16.76,inf,0.8,1082674.4,1110173.2,0.0,0.0,0.0,0.0
403.22687,6.34,0.9805,0.1,0.0,0.0,315759.5,0.0,499069.5,0.0
403.227,6.21,0.614,1.0,0.0,0.0,239331.66,0.0,0.0,0.0
403.2432,6.78,0.88,0.1,0.0,0.0,128938.86,0.0,0.0,0.0
403.2593,8.86,1.028,1.0,0.0,0.0,335060.7,0.0,0.0,0.0
403.2593,9.29,1.044,0.1,0.0,0.0,453218.3,0.0,0.0,0.0
403.2593,9.7,0.904,0.6,0.0,0.0,796972.4,0.0,0.0,0.0
403.2593,10.47,0.942,0.1,0.0,0.0,121229.31,0.0,0.0,0.0
403.2593,10.61,0.955,0.1,0.0,0.0,159180.42,0.0,0.0,0.0
403.2751,11.31,0.84,0.1,0.0,0.0,0.0,0.0,883193.4,0.0
403.2751,12.08,0.963,0.6,0.0,0.0,0.0,0.0,226719.75,0.0
403.2751,12.38,0.871,1.0,0.0,0.0,0.0,0.0,186372.33,0.0
403.2754,11.14,0.956,1.0,0.0,0.0,213287.88,0.0,0.0,0.0
403.2754,11.63,1.008,0.6,0.0,0.0,100917.56,0.0,0.0,0.0
403.2912,14.27,1.51,0.1,0.0,0.0,0.0,0.0,830127.0,0.0
403.2912,14.09,0.893,0.6,0.0,0.0,0.0,0.0,104262.5,0.0
403.3074,14.19,inf,0.6,0.0,0.0,0.0,0.0,136111.83,0.0
403.3394,16.512,inf,0.55,170816.36,193665.5,0.0,0.0,110530.41,195049.19
404.2441,6.16,2.948,0.1,0.0,0.0,0.0,0.0,265410.44,0.0
404.2441,6.28,1.215,1.0,0.0,0.0,0.0,0.0,458898.88,0.0
404.3088,13.54,1.118,0.1,0.0,0.0,0.0,0.0,135765.17,0.0
404.37323,17.262,inf,0.79999995,241482.78,259051.44,0.0,0.0,148945.9,230263.25
404.9883,0.63,inf,0.6,205918.77,0.0,0.0,0.0,0.0,0.0
405.2154,6.56,1.337,0.6,0.0,0.0,0.0,0.0,1012301.1,0.0
405.2155,6.445,inf,0.35000002,0.0,0.0,0.0,276401.22,934008.9,0.0
405.21555,4.83,1.471,0.35000002,0.0,0.0,136156.2,0.0,287011.12,0.0
405.2317,6.64,0.833,0.1,0.0,0.0,0.0,0.0,106653.5,0.0
405.2317,6.27,1.006,1.0,0.0,0.0,0.0,0.0,136570.81,0.0
405.2476,9.525,1.678,0.35000002,176340.11,105871.35,0.0,0.0,0.0,0.0
405.2477,8.26,1.684,0.1,0.0,110857.5,0.0,0.0,0.0,0.0
405.248,7.74,3.432,0.1,0.0,0.0,0.0,318809.0,0.0,0.0
405.26407,11.08,0.916,1.0,0.0,0.0,0.0,0.0,233178.31,0.0
405.26407,11.35,0.825,0.6,0.0,0.0,0.0,0.0,107633.805,0.0
405.26407,10.0,0.915,0.1,0.0,0.0,0.0,0.0,104981.99,0.0
405.26407,10.16,0.76,0.6,0.0,0.0,0.0,0.0,165465.05,0.0
405.2644,10.71,0.926,0.6,0.0,0.0,125131.77,0.0,0.0,0.0
405.26425,10.46,0.8325,0.6,0.0,0.0,102564.14,0.0,654519.9,0.0
405.2644,10.1,0.955,0.6,0.0,0.0,299776.9,0.0,0.0,0.0
405.2644,9.36,0.922,1.0,0.0,0.0,726655.3,0.0,0.0,0.0
405.28033,12.06,0.915,0.1,0.0,0.0,0.0,0.0,106649.484,0.0
405.2806,11.25,0.993,0.1,0.0,0.0,330004.12,0.0,0.0,0.0
405.2965,14.54,0.879,1.0,0.0,0.0,0.0,0.0,967521.4,0.0
405.2965,17.0,1.712,0.1,0.0,0.0,0.0,0.0,364223.38,0.0
405.2968,12.54,0.898,0.1,0.0,0.0,199894.75,0.0,0.0,0.0
406.2216,6.44,inf,0.1,0.0,0.0,0.0,0.0,184505.56,0.0
406.2541,7.87,1.063,0.1,0.0,0.0,0.0,0.0,334271.6,0.0
406.2541,7.75,2.937,0.6,0.0,0.0,0.0,0.0,300139.84,0.0
406.3354,13.87,inf,0.1,0.0,0.0,0.0,0.0,147790.42,0.0
407.23013,16.573,inf,0.71666664,148664.12,159491.53,134992.48,131390.6,119574.34,151599.2
407.23013,4.96,0.939,1.0,0.0,144052.12,0.0,0.0,0.0,0.0
407.23013,5.12,1.051,0.1,0.0,165662.42,0.0,0.0,0.0,0.0
407.2303,6.46,1.957,0.6,0.0,0.0,0.0,0.0,2598954.2,0.0
407.2303,6.07,1.946,0.1,0.0,0.0,0.0,0.0,2446634.5,0.0
407.23035,6.19,4.8424997,0.35000002,0.0,0.0,0.0,539355.25,2052099.1,0.0
407.23035,6.315,1.5635,1.0,0.0,0.0,0.0,594937.2,2512980.2,0.0
407.2464,5.73,0.953,0.6,0.0,181291.33,0.0,0.0,0.0,0.0
407.2464,6.02,inf,0.6,0.0,109145.97,0.0,0.0,0.0,0.0
407.2464,6.45,0.96,0.1,0.0,172872.75,0.0,0.0,0.0,0.0
407.2464,6.25,1.08,1.0,0.0,143851.39,0.0,0.0,0.0,0.0
407.2466,8.16,0.897,1.0,0.0,0.0,0.0,0.0,201548.75,0.0
407.2466,7.41,0.867,1.0,0.0,0.0,0.0,0.0,780883.9,0.0
407.2466,7.26,1.051,0.1,0.0,0.0,0.0,0.0,116417.65,0.0
407.2628,8.74,1.326,0.1,0.0,0.0,0.0,0.0,185138.34,0.0
407.2632,8.53,0.977,0.1,0.0,0.0,121441.2,0.0,0.0,0.0
407.2632,8.94,1.013,1.0,0.0,0.0,181306.66,0.0,0.0,0.0
407.2791,11.08,0.964,1.0,0.0,0.0,0.0,0.0,178643.17,0.0
407.2791,12.03,0.941,1.0,0.0,0.0,0.0,0.0,110113.13,0.0
407.2791,11.25,0.861,1.0,0.0,0.0,0.0,0.0,364199.9,0.0
407.2795,9.74,0.84,1.0,0.0,0.0,609008.56,0.0,0.0,0.0
407.2795,10.28,0.917,1.0,0.0,0.0,1219754.8,0.0,0.0,0.0
407.295,16.635,inf,0.35000002,302904.5,0.0,0.0,0.0,0.0,335152.28
407.29517,16.522,2.332,0.45000002,279657.88,278850.84,0.0,0.0,170211.38,297750.6
407.2954,11.7,1.191,0.1,0.0,0.0,0.0,0.0,154660.34,0.0
407.2957,11.89,0.841,1.0,0.0,0.0,299997.47,0.0,0.0,0.0
407.3117,15.6,0.725,1.0,0.0,0.0,0.0,0.0,327603.78,0.0
407.3117,15.11,0.839,0.6,0.0,0.0,0.0,0.0,601331.9,0.0
407.34406,13.957,inf,0.4,123885.91,0.0,0.0,0.0,5250913.0,837049.2
407.34427,14.35,0.559,1.0,0.0,0.0,0.0,0.0,6984224.0,0.0
407.34406,14.1,1.532,1.0,0.0,0.0,0.0,0.0,6894871.5,1012420.1
407.34427,13.75,0.253,1.0,0.0,0.0,0.0,0.0,579585.2,0.0
408.22507,6.18,2.399,1.0,0.0,0.0,0.0,0.0,255714.94,0.0
408.3064,16.12,1.901,0.1,117639.48,0.0,0.0,0.0,0.0,0.0
408.3064,16.32,inf,0.6,130192.055,0.0,0.0,0.0,0.0,0.0
408.3394,13.76,1.304,0.6,0.0,0.0,0.0,0.0,288797.88,0.0
408.3558,14.25,1.045,0.1,0.0,0.0,0.0,0.0,132555.72,0.0
408.3558,14.1,1.618,0.1,0.0,0.0,0.0,0.0,1372058.4,0.0
408.35553,13.96,inf,0.8,0.0,0.0,0.0,0.0,1222801.2,182378.7
408.37183,15.625,inf,0.6,212648.33,193037.8,0.0,0.0,0.0,0.0
409.2386,5.04,1.041,0.6,0.0,313605.66,0.0,0.0,0.0,0.0
409.2549,5.69,1.101,1.0,0.0,210863.1,0.0,0.0,0.0,0.0
409.25507,6.25,1.113,0.1,0.0,0.0,0.0,0.0,592754.44,0.0
409.25507,7.04,1.086,0.6,0.0,0.0,0.0,0.0,160490.06,0.0
409.25507,7.25,0.739,0.6,0.0,0.0,0.0,0.0,430524.88,0.0
409.25507,5.8,1.036,0.6,0.0,0.0,0.0,0.0,496179.06,0.0
409.2554,7.81,0.914,0.6,0.0,0.0,170379.75,0.0,0.0,0.0
409.25525,7.685,0.875,0.1,0.0,0.0,121029.625,0.0,138339.08,0.0
409.2554,6.9,0.788,1.0,0.0,0.0,764993.56,0.0,0.0,0.0
409.2715,9.63,0.922,0.1,0.0,0.0,0.0,0.0,105590.32,0.0
409.2715,10.16,0.937,0.1,0.0,0.0,0.0,0.0,112213.28,0.0
409.2715,10.57,0.934,1.0,0.0,0.0,0.0,0.0,194888.55,0.0
409.2715,10.77,0.931,1.0,0.0,0.0,0.0,0.0,186760.84,0.0
409.2718,8.4,0.915,1.0,0.0,0.0,223733.9,0.0,0.0,0.0
409.2718,8.85,0.974,0.1,0.0,0.0,710690.2,0.0,0.0,0.0
409.2718,9.49,0.984,0.6,0.0,0.0,178269.03,0.0,0.0,0.0
409.2878,11.04,1.032,0.6,0.0,0.0,0.0,0.0,152273.88,0.0
409.2878,11.47,1.004,1.0,0.0,0.0,0.0,0.0,991384.4,0.0
409.2882,10.98,1.002,0.1,0.0,0.0,197883.36,0.0,0.0,0.0
409.2882,10.25,1.046,0.6,0.0,0.0,126622.71,0.0,0.0,0.0
409.2882,10.37,0.82,1.0,0.0,0.0,750135.25,0.0,0.0,0.0
409.3206,13.78,0.883,0.1,0.0,0.0,0.0,0.0,128377.15,0.0
409.3206,15.96,0.872,0.1,0.0,0.0,0.0,0.0,156227.94,0.0
409.3206,16.08,1.072,0.1,0.0,0.0,0.0,0.0,212327.12,0.0
409.3365,17.33,0.357,0.1,0.0,0.0,0.0,0.0,0.0,134159.12
409.337,15.67,0.89,0.6,0.0,0.0,0.0,0.0,155899.05,0.0
409.337,14.09,1.217,0.6,0.0,0.0,0.0,0.0,426928.72,0.0
409.337,13.96,2.689,0.1,0.0,0.0,0.0,0.0,345419.12,0.0
409.337,17.27,inf,1.0,0.0,0.0,0.0,0.0,165637.94,0.0
410.3041,11.83,1.014,0.6,0.0,0.0,0.0,0.0,148973.27,0.0
410.3369,13.69,0.959,0.1,0.0,0.0,0.0,0.0,202589.88,0.0
410.3529,14.28,inf,0.1,0.0,0.0,0.0,0.0,0.0,2098427.0
410.3529,14.14,2.477,1.0,0.0,0.0,0.0,0.0,0.0,1832922.2
410.35312,14.012,6.9870005,0.79999995,222149.12,203633.58,0.0,0.0,14848594.0,1772344.6
410.3534,13.85,inf,0.6,0.0,0.0,0.0,0.0,756184.6,0.0
410.3534,14.21,inf,0.6,0.0,0.0,0.0,0.0,17384978.0,0.0
410.36972,14.846,inf,0.64,203401.38,0.0,551173.8,161172.12,150166.6,196767.6
410.3701,15.08,1.005,0.1,0.0,0.0,145799.47,0.0,0.0,0.0
410.3701,14.96,1.93,0.1,0.0,0.0,751234.75,0.0,0.0,0.0
410.4683,16.12,4.711,1.0,0.0,0.0,0.0,0.0,303400.84,0.0
411.2405,5.1,0.972,0.1,0.0,116595.31,0.0,0.0,0.0,0.0
411.2407,4.9,1.498,1.0,0.0,0.0,0.0,0.0,159467.52,0.0
411.241,5.75,0.986,1.0,0.0,0.0,145724.75,0.0,0.0,0.0
411.2571,5.72,1.661,1.0,0.0,0.0,0.0,0.0,280057.4,0.0
411.2571,6.02,0.911,1.0,0.0,0.0,0.0,0.0,119207.59,0.0
411.2571,5.84,1.063,0.6,0.0,0.0,0.0,0.0,357112.88,0.0
411.2571,6.61,1.006,0.1,0.0,0.0,0.0,0.0,123851.32,0.0
411.2571,6.4,1.009,1.0,0.0,0.0,0.0,0.0,182073.92,0.0
411.2574,7.33,0.922,0.6,0.0,0.0,130100.805,0.0,0.0,0.0
411.2737,5.63,inf,0.6,0.0,0.0,0.0,108875.766,0.0,0.0
411.27386,8.17,0.966,0.6,0.0,0.0,121786.2,0.0,0.0,0.0
411.27386,8.29,0.777,0.6,0.0,0.0,1819947.6,0.0,0.0,0.0
411.27386,9.65,0.97,0.1,0.0,0.0,433065.8,0.0,0.0,0.0
411.29,11.96,1.146,1.0,0.0,0.0,0.0,0.0,490748.34,0.0
411.29,11.44,0.951,1.0,0.0,0.0,0.0,0.0,105197.875,0.0
411.29,11.56,0.878,0.6,0.0,0.0,0.0,0.0,422765.2,0.0
411.2903,10.39,0.875,0.1,0.0,0.0,1177598.1,0.0,0.0,0.0
411.3063,13.056,inf,0.38000003,138976.33,102979.31,210934.83,0.0,178363.98,135167.5
411.3065,12.71,1.434,1.0,0.0,0.0,0.0,0.0,872338.4,0.0
411.3065,12.6,1.785,0.1,0.0,0.0,0.0,0.0,723828.94,0.0
411.3068,12.3,0.964,1.0,0.0,0.0,150641.62,0.0,0.0,0.0
411.30664,12.42,0.984,0.35000002,0.0,0.0,348385.5,0.0,872338.4,0.0
411.3068,12.79,0.94,0.6,0.0,0.0,187576.36,0.0,0.0,0.0
411.3232,14.03,1.034,1.0,0.0,0.0,224173.64,0.0,0.0,0.0
411.33887,14.08,2.467,0.1,0.0,0.0,0.0,0.0,0.0,143548.11
411.3394,13.81,inf,0.6,0.0,0.0,0.0,0.0,389929.5,0.0
411.3394,14.2,0.961,0.6,0.0,0.0,0.0,0.0,436137.7,0.0
411.3394,16.01,1.042,0.6,0.0,0.0,0.0,0.0,381161.97,0.0
411.3394,14.4,0.918,1.0,0.0,0.0,0.0,0.0,185192.7,0.0
411.35553,14.025,4.325,0.8,0.0,0.0,0.0,0.0,3191366.2,287262.62
411.3726,14.83,1.471,1.0,0.0,0.0,142263.12,0.0,0.0,0.0
412.2783,8.06,0.576,1.0,0.0,0.0,0.0,0.0,209949.58,0.0
412.2783,6.58,0.863,0.1,0.0,0.0,0.0,0.0,162563.52,0.0
412.2948,7.34,1.0,0.6,0.0,0.0,0.0,0.0,673999.06,0.0
412.3113,10.4,0.952,1.0,0.0,0.0,0.0,0.0,133791.56,0.0
412.3113,10.18,0.777,1.0,0.0,0.0,0.0,0.0,183287.78,0.0
412.3442,14.07,0.739,1.0,0.0,0.0,0.0,0.0,165550.34,0.0
412.3442,14.2,0.269,1.0,0.0,0.0,0.0,0.0,218094.94,0.0
412.39413,15.87,inf,0.6,0.0,0.0,1524879.2,0.0,0.0,0.0
412.39413,14.84,2.596,0.1,0.0,0.0,202050.55,0.0,0.0,0.0
412.39395,15.61,4.0175,0.35000002,0.0,0.0,1147834.2,320340.75,0.0,0.0
412.39413,15.73,2.226,1.0,0.0,0.0,1373761.0,0.0,0.0,0.0
413.2194,6.88,2.359,0.6,0.0,0.0,0.0,2501860.0,0.0,0.0
413.21936,6.99,3.1365,0.55,0.0,0.0,0.0,2812073.8,8213910.0,0.0
413.21936,6.755,6.462,1.0,0.0,0.0,0.0,2285983.5,7117021.5,0.0
413.23593,4.54,0.982,1.0,0.0,0.0,0.0,0.0,181595.75,0.0
413.2524,4.86,0.963,1.0,0.0,0.0,0.0,0.0,172792.53,0.0
413.2524,5.64,1.041,0.1,0.0,0.0,0.0,0.0,103806.11,0.0
413.2524,4.07,0.92,0.1,0.0,0.0,0.0,0.0,131452.11,0.0
413.2527,6.08,0.911,0.1,0.0,0.0,160628.17,0.0,0.0,0.0
413.2688,16.758,2.9730003,0.5,347617.94,409877.9,309067.3,363673.3,652926.75,400492.7
413.2688,16.89,1.161,0.58000004,308773.75,778603.6,670582.7,460694.53,0.0,460293.97
413.2689,6.35,0.996,0.1,0.0,0.0,0.0,0.0,143866.8,0.0
413.26865,16.985,1.35,0.6,0.0,0.0,0.0,0.0,184403.94,202612.45
413.2692,7.36,0.961,1.0,0.0,0.0,509710.47,0.0,0.0,0.0
413.2692,7.83,0.881,0.1,0.0,0.0,643745.6,0.0,0.0,0.0
413.2692,8.46,0.96,0.1,0.0,0.0,126814.44,0.0,0.0,0.0
413.2858,9.35,0.813,1.0,0.0,0.0,375167.88,0.0,0.0,0.0
413.2858,9.65,1.006,0.6,0.0,0.0,886188.44,0.0,0.0,0.0
413.2858,10.42,0.931,1.0,0.0,0.0,113225.516,0.0,0.0,0.0
413.2858,10.53,0.906,0.6,0.0,0.0,218754.69,0.0,0.0,0.0
