,mz,assymetric,integration,sn,hw,ab,label
265,446.3906789896267,"[-0.038733330999999996, 0.082999995]",120140.14483642578,2.321,66470.0,0.675,3
266,731.6224843129634,"[-0.016599998999999997, 0.088533328]",577107.64453125,0.987,335065.0,0.862,3
267,320.2049229558572,"[-0.049799997, 0.094066661]",862100.7076822915,3.649,425099.0,0.542,1
268,320.2049229558572,"[-0.177066656, 0.099599994]",1125049.3401692708,1.87,47098.0,1.727,1
269,320.2049229558572,"[-0.293266649, 0.199199988]",1340779.7638346355,2.244,14151.0,2.162,1
270,564.437600336475,"[-0.049799997, 0.06639999599999999]",517911.8727213542,3.356,388446.0,0.546,1
271,564.437600336475,"[-0.16599999, 0.13279999199999998]",761186.749206543,2.505,27926.0,1.689,1
272,564.437600336475,"[-0.29879998199999996, 0.011066666]",767841.8759358723,0.0,11052.0,4.004,1
273,449.3105964057662,"[-0.099599994, 0.038733330999999996]",120038.30639648438,1.437,32320.0,1.074,1
274,579.536884615464,"[-0.005533333, 0.23793331899999998]",229942.4610595703,1.008,18335.0,1.171,2
275,359.31479491840264,"[-0.049799997, 0.07746666199999999]",532498.6966145833,3.886,330370.0,0.551,1
276,359.31479491840264,"[-0.182599989, 0.15493332399999998]",745692.9745279948,1.677,20586.0,1.759,1
277,636.5528412670852,"[-0.044266664, 0.088533328]",108402.45471191406,2.161,49578.0,0.686,3
278,469.3334647590628,"[-0.022133332, 0.40393330899999996]",675487.846435547,1.531,11061.0,1.861,1
279,469.3334647590628,"[-0.13833332499999998, 0.16046665699999998]",566557.4484456381,2.344,54344.0,0.646,1
280,469.3334647590628,"[-0.254533318, 0.11619999299999999]",639322.5164388021,2.8,28274.0,0.91,1
281,469.3334647590628,"[-0.38733331, 0.038733330999999996]",675487.846435547,1.217,8788.0,2.343,1
282,413.21005656862434,"[-0.05533333, 0.11066666]",429047.0322469076,5.895,173940.0,0.495,1
283,413.21005656862434,"[-0.177066656, 0.005533333]",442176.17220052076,1.366,26822.0,2.736,1
284,474.353732884994,"[-0.038733330999999996, 0.13279999199999998]",202850.26708984372,0.0,54323.0,0.702,1
285,981.5949717404496,"[-0.033199997999999994, 0.082999995]",296026.11474609375,3.734,208590.0,0.582,1
286,981.5949717404496,"[-0.15493332399999998, 0.044266664]",371905.66530354816,0.0,27611.0,1.878,1
287,294.206784465512,"[-0.033199997999999994, 0.12173332599999999]",186364.14424641925,3.884,78200.0,0.549,1
288,337.20131999633566,"[-0.016599998999999997, 0.094066661]",103778.99090576172,0.0,53605.0,0.875,3
289,634.4430322508351,"[-0.022133332, 0.13279999199999998]",127996.60888671875,1.833,35647.0,0.828,3
290,625.6228912469467,"[-0.07746666199999999, 0.14939999099999998]",2003563.1432291663,2.778,360171.0,0.598,1
291,625.6228912469467,"[-0.210266654, 0.14386665799999998]",2521944.173543294,2.163,93668.0,1.188,1
292,625.6228912469467,"[-0.326466647, 0.304333315]",3143602.303548177,3.112,29124.0,1.501,1
293,625.6228912469467,"[-0.5533332999999999, 0.11619999299999999]",3176283.5960286455,2.285,17199.0,2.28,1
294,625.6228912469467,"[-0.686133292, 0.049799997]",3230252.7755533853,0.0,6528.0,5.055,1
295,301.184309067601,"[-0.033199997999999994, 0.127266659]",141132.9767252604,0.478,37674.0,0.805,2
296,536.3521054482027,"[-0.033199997999999994, 0.11066666]",305356.8649902344,4.05,150487.0,0.542,1
297,536.3521054482027,"[-0.14939999099999998, 0.11066666]",394178.0428059896,1.727,20554.0,1.569,1
298,415.28123906947036,"[-0.049799997, 0.094066661]",235072.6368408203,1.296,79001.0,0.795,2
299,415.28123906947036,"[-0.033199997999999994, 0.12173332599999999]",190808.71362304688,0.819,56603.0,0.777,2
300,278.19546768820356,"[-0.038733330999999996, 0.088533328]",196971.9569498698,4.933,116425.0,0.578,3
301,465.27736036541495,"[-0.038733330999999996, 0.05533333]",123942.33886718749,2.414,121573.0,0.638,1
302,354.2345113083655,"[-0.022133332, 0.099599994]",168657.62784830728,1.002,64953.0,0.97,3
303,313.1497844554955,"[-0.049799997, 0.06639999599999999]",177961.6324869792,2.416,112604.0,0.648,1
304,313.1497844554955,"[-0.16599999, 0.05533333]",255222.9512939453,1.328,18467.0,1.561,1
305,313.062116543275,"[-0.049799997, 0.14939999099999998]",491036.9008585612,9.757,146947.0,0.466,1
306,532.440420502491,"[-0.05533333, 0.082999995]",396607.3463541667,2.842,187158.0,0.613,1
307,532.440420502491,"[-0.171533323, 0.094066661]",559351.7550048828,1.804,33941.0,1.293,1
308,532.440420502491,"[-0.293266649, 0.11066666]",660671.3068847656,1.403,12369.0,1.811,1
309,757.5003155352072,"[-0.033199997999999994, 0.06639999599999999]",105937.34018961588,3.061,93677.0,0.631,3
310,709.5175717631058,"[-0.06639999599999999, 0.13279999199999998]",645435.3706054688,2.143,136908.0,0.657,1
311,709.5175717631058,"[-0.193666655, 0.22133332]",1041797.0924479167,2.285,31651.0,1.058,1
312,709.5175717631058,"[-0.30986664799999997, 0.14939999099999998]",1085568.8671875,2.174,23349.0,1.22,1
313,709.5175717631058,"[-0.431599974, 0.13833332499999998]",1164877.8741861978,1.547,10085.0,1.968,1
314,581.3478270780913,"[-0.060866662999999994, 0.105133327]",707725.6917317708,3.249,252912.0,0.562,1
315,581.3478270780913,"[-0.177066656, 0.11066666]",919125.8857828776,1.793,44912.0,1.368,1
316,581.3478270780913,"[-0.30986664799999997, 0.204733321]",1153700.9852701821,2.01,14003.0,1.721,1
317,581.3478270780913,"[-0.43713330699999997, 0.088533328]",1161442.7190755208,1.6,10913.0,2.131,1
318,607.400496854703,"[-0.049799997, 0.082999995]",143757.52248128253,2.499,70419.0,0.641,3
319,607.400496854703,"[-0.177066656, 0.005533333]",176365.8995768229,0.0,17387.0,1.683,3
320,284.29247625697417,"[-0.060866662999999994, 0.188133322]",2195094.0061848955,8.423,504374.0,0.388,1
321,284.29247625697417,"[-0.23239998599999998, 0.171533323]",2558636.744466146,2.227,44975.0,1.929,1
322,284.29247625697417,"[-0.376266644, 0.099599994]",2648613.293192545,2.54,23651.0,2.736,1
323,284.29247625697417,"[-0.49799996999999996, 0.044266664]",2693150.409403483,1.299,8172.0,6.201,1
324,368.3665023090238,"[-0.05533333, 0.15493332399999998]",1490292.5084025064,9.186,490924.0,0.38,1
325,368.3665023090238,"[-0.204733321, 0.188133322]",1741757.7329915364,3.384,30500.0,2.047,1
326,368.3665023090238,"[-0.354133312, 0.06639999599999999]",1759801.1444091797,0.0,14230.0,3.869,1
327,385.3521036110059,"[-0.038733330999999996, 0.094066661]",160590.0073038737,2.036,69406.0,0.726,3
328,385.3521036110059,"[-0.16599999, 0.038733330999999996]",212519.1459147135,0.0,21115.0,1.329,3
329,306.2745937167986,"[-0.038733330999999996, 0.049799997]",102152.61999511719,2.513,111213.0,0.648,3
330,429.2825436423697,"[-0.027666665, 0.082999995]",558750.558268229,1.398,290347.0,0.869,3
331,429.2825436423697,"[-0.005533333, 0.07746666199999999]",244172.06542968753,0.969,288988.0,0.679,3
332,606.4537097012109,"[-0.033199997999999994, 0.088533328]",362807.78660074866,2.955,222618.0,0.609,1
333,606.4537097012109,"[-0.16046665699999998, 0.14386665799999998]",553981.609375,0.0,23208.0,1.426,1
334,1154.1224291471049,"[-0.027666665, 0.082999995]",131687.35666910806,0.0,82543.0,0.721,3
335,385.0593531265069,"[-0.027666665, 0.127266659]",133032.0810546875,1.928,41602.0,0.737,3
336,619.5218528484232,"[-0.022133332, 0.14386665799999998]",135546.51711018878,1.324,25321.0,1.075,3
337,377.3442463729564,"[-0.038733330999999996, 0.088533328]",188300.70125325522,4.202,116202.0,0.554,3
338,377.20842960906367,"[-0.05533333, 0.082999995]",715007.4007161459,5.752,387560.0,0.533,3
339,568.5616167935741,"[-0.044266664, 0.088533328]",373795.6081542969,2.794,181863.0,0.645,1
340,568.5616167935741,"[-0.177066656, 0.16046665699999998]",559931.995768229,1.688,18513.0,1.469,1
341,1201.991110861407,"[-0.049799997, 0.11066666]",375951.4801432291,5.828,161881.0,0.499,1
342,1201.991110861407,"[-0.177066656, 0.038733330999999996]",414689.7858072916,0.0,19319.0,2.55,1
343,546.3995514608373,"[-0.011066666, 0.204733321]",208337.9268391927,1.27,19332.0,1.28,3
344,274.2730853165527,"[-0.044266664, 0.12173332599999999]",216278.39154052734,1.96,66165.0,0.656,3
345,274.2730853165527,"[-0.171533323, 0.215799987]",379898.1519165039,1.558,14470.0,0.968,3
346,477.3610815421582,"[-0.171533323, 0.033199997999999994]",2375140.6126302085,1.004,609467.0,0.514,3
347,477.3610815421582,"[-0.005533333, 0.16599999]",2410526.9166666665,0.876,670943.0,0.676,3
348,477.3610815421582,"[-0.005533333, 0.094066661]",553317.5690104166,0.738,428768.0,0.72,3
349,477.3610815421582,"[-0.005533333, 0.094066661]",193749.98795572916,0.8,135091.0,0.8,3
350,391.238429392432,"[-0.033199997999999994, 0.105133327]",8055291.8359375,2.831,4061421.0,0.574,3
351,473.2734599584317,"[-0.005533333, 0.11066666]",380402.5110677083,0.965,299008.0,0.521,3
352,473.2734599584317,"[-0.005533333, 0.171533323]",128342.1567586263,0.884,25335.0,0.894,3
353,226.1883652961848,"[-0.044266664, 0.07746666199999999]",167442.84765625,2.258,86246.0,0.725,1
354,458.35042042440637,"[-0.038733330999999996, 0.177066656]",235910.87849934894,1.836,34673.0,0.808,2
355,458.35042042440637,"[-0.15493332399999998, 0.105133327]",266070.0304361979,1.603,20243.0,1.075,2
356,302.246324646223,"[-0.05533333, 0.12173332599999999]",646130.6511230468,5.44,218722.0,0.521,1
357,302.246324646223,"[-0.177066656, 0.16046665699999998]",789554.1618652345,1.768,21553.0,1.779,1
358,302.246324646223,"[-0.30986664799999997, 0.060866662999999994]",811351.8834635416,1.088,9754.0,3.349,1
359,369.36980299980814,"[-0.033199997999999994, 0.06639999599999999]",286925.7316894531,3.357,253720.0,0.631,3
360,399.33344050755545,"[-0.016599998999999997, 0.47586663799999995]",554096.4861653645,0.974,7872.0,1.606,2
361,399.33344050755545,"[-0.14939999099999998, 0.177066656]",422933.6253255208,2.007,33044.0,0.664,2
362,399.33344050755545,"[-0.29879998199999996, 0.193666655]",554096.4861653645,1.505,12164.0,1.039,2
363,271.0015422392805,"[-0.027666665, 0.07193332899999999]",128717.01293945312,2.73,109296.0,0.657,3
364,174.18768225342808,"[-0.06639999599999999, 0.14386665799999998]",940710.2947184244,9.634,275910.0,0.427,1
365,174.18768225342808,"[-0.199199988, 0.033199997999999994]",964881.9111735026,1.592,29408.0,3.361,1
366,1019.694150935901,"[-0.038733330999999996, 0.088533328]",386951.76416015625,4.331,235227.0,0.562,1
367,1019.694150935901,"[-0.16599999, 0.049799997]",473187.2444661458,0.0,26932.0,2.088,1
368,531.4829089146427,"[-0.027666665, 0.099599994]",162603.87662760416,1.861,77503.0,0.717,3
369,430.2968265429125,"[-0.005533333, 0.260066651]",287138.43074544275,1.073,12394.0,1.817,3
370,430.2968265429125,"[-0.16599999, 0.088533328]",280378.6047973633,1.792,25662.0,0.933,3
371,366.3534150346939,"[-0.060866662999999994, 0.105133327]",3340621.809895833,3.659,1463300.0,0.458,1
372,366.3534150346939,"[-0.254533318, 0.16046665699999998]",4646695.470377604,2.595,59679.0,2.502,1
373,366.3534150346939,"[-0.41499997499999997, 0.06639999599999999]",4740475.217285155,2.562,24422.0,4.635,1
374,476.2930107666324,"[-0.005533333, 0.088533328]",178032.20865885416,0.517,181201.0,0.614,3
375,348.3053343755965,"[-0.044266664, 0.07746666199999999]",462204.4442952473,4.396,334519.0,0.516,1
376,348.3053343755965,"[-0.16599999, 0.099599994]",622847.5759684246,1.988,25684.0,1.902,1
377,683.4448815787591,"[-0.06639999599999999, 0.16046665699999998]",1791773.6604817708,3.186,302705.0,0.636,1
378,683.4448815787591,"[-0.22686665299999997, 0.13833332499999998]",2167320.4416910806,2.735,62856.0,1.431,1
379,683.4448815787591,"[-0.343066646, 0.088533328]",2248312.4119873047,2.249,24243.0,2.755,1
380,683.4448815787591,"[-0.46479997199999995, 0.07193332899999999]",2328174.4084472656,1.26,8076.0,5.537,1
381,692.609082203329,"[-0.016599998999999997, 0.11619999299999999]",110359.19950358072,0.854,29998.0,1.154,3
382,520.4175456301728,"[-0.05533333, 0.13279999199999998]",667661.0030517578,9.441,265466.0,0.393,2
383,520.4175456301728,"[-0.182599989, 0.14386665799999998]",784884.7990722656,0.0,18179.0,2.242,2
384,384.29001939699486,"[-0.005533333, 0.22133332]",229868.80655924478,1.145,21487.0,1.15,1
385,384.29001939699486,"[-0.12173332599999999, 0.088533328]",219752.4400024414,1.682,34044.0,0.808,1
386,758.6525684602964,"[-0.005533333, 0.315399981]",309375.67195638013,0.995,11618.0,1.431,3
387,758.6525684602964,"[-0.13279999199999998, 0.15493332399999998]",289459.68979899085,2.177,26496.0,0.73,3
388,758.6525684602964,"[-0.254533318, 0.06639999599999999]",309375.67195638013,1.212,14141.0,1.175,3
389,739.5075078620657,"[-0.011066666, 0.193666655]",194491.50708007812,1.019,16739.0,1.534,3
390,978.6546583064467,"[-0.022133332, 0.07193332899999999]",103419.73689778645,0.0,93469.0,0.692,3
391,218.0335306466809,"[-0.027666665, 0.15493332399999998]",190117.64501953125,2.121,40580.0,0.777,3
392,218.0335306466809,"[-0.16046665699999998, 0.033199997999999994]",196689.80013020834,1.156,19243.0,1.508,3
393,340.3450497170329,"[-0.022133332, 0.07193332899999999]",102635.33341471353,2.691,95399.0,0.673,3
394,325.22617516786585,"[-0.027666665, 0.088533328]",135428.8545735677,2.704,77318.0,0.718,1
395,325.22617516786585,"[-0.060866662999999994, 0.11066666]",324278.5657552084,4.482,121028.0,0.504,1
396,325.22617516786585,"[-0.177066656, 0.049799997]",364394.4556477865,1.338,20417.0,1.919,1
397,279.1652549713253,"[-0.011066666, 0.07746666199999999]",109302.71756998697,0.952,96601.0,0.799,3
398,478.3741402367883,"[-0.044266664, 0.171533323]",960949.6363932291,0.11,40971.0,2.787,1
399,478.3741402367883,"[-0.005533333, 0.088533328]",848611.4817708333,0.963,823995.0,0.644,1
400,478.3741402367883,"[-0.127266659, 0.12173332599999999]",1589135.7467447917,0.41,132641.0,1.069,1
401,478.3741402367883,"[-0.24899998499999998, 0.099599994]",1782254.3772786458,0.192,44327.0,1.831,1
402,478.3741402367883,"[-0.38179997699999996, 0.204733321]",1980602.895833333,0.075,10271.0,3.101,1
403,340.3314364595745,"[-0.005533333, 0.525666635]",746929.276550293,1.275,8267.0,1.772,1
404,340.3314364595745,"[-0.12173332599999999, 0.15493332399999998]",504445.84606933594,1.958,70337.0,0.518,1
405,340.3314364595745,"[-0.23793331899999998, 0.15493332399999998]",651730.3636881509,2.377,28844.0,0.81,1
406,340.3314364595745,"[-0.365199978, 0.16599999]",746929.276550293,1.885,12222.0,1.198,1
407,370.37583632852164,"[-0.060866662999999994, 0.11066666]",2510265.6311848965,8.435,1167494.0,0.404,1
408,370.37583632852164,"[-0.193666655, 0.177066656]",3028690.715332031,3.805,55407.0,2.201,1
409,370.37583632852164,"[-0.35966664499999995, 0.049799997]",3061874.6107991533,0.0,19196.0,5.264,1
410,142.15775838091542,"[-0.027666665, 0.082999995]",137233.54543050128,0.0,96179.0,0.645,3
411,721.7399695943477,"[-0.049799997, 0.171533323]",9798650.516927082,2.304,1593607.0,0.695,1
412,721.7399695943477,"[-0.177066656, 0.215799987]",13926179.135416666,0.0,481346.0,1.037,1
413,308.2903190880495,"[-0.05533333, 0.082999995]",1782152.50390625,3.57,1045781.0,0.493,1
414,308.2903190880495,"[-0.177066656, 0.094066661]",2431395.610026042,2.724,140663.0,1.301,1
415,308.2903190880495,"[-0.293266649, 0.16599999]",2776783.857910156,3.579,30190.0,2.413,1
416,308.2903190880495,"[-0.459266639, 0.022133332]",2792087.5697428384,0.0,9170.0,7.27,1
417,570.383891606785,"[-0.033199997999999994, 0.07193332899999999]",109056.94295247395,2.784,86203.0,0.633,3
418,267.1699029280026,"[-0.049799997, 0.12173332599999999]",262788.2355957031,5.242,94993.0,0.52,1
419,267.1699029280026,"[-0.171533323, 0.016599998999999997]",272037.928914388,1.26,20317.0,2.093,1
420,299.1791426978876,"[-0.027666665, 0.12173332599999999]",154764.48640950522,2.716,56475.0,0.679,3
421,299.1791426978876,"[-0.14939999099999998, 0.005533333]",157868.2275594076,1.047,20986.0,1.734,3
422,299.1791426978876,"[-0.044266664, 0.07746666199999999]",264945.05114746094,3.796,168667.0,0.587,3
423,338.33619926358534,"[-0.005533333, 0.088533328]",1302724.9114583333,0.48,1412422.0,0.577,3
424,338.33619926358534,"[-0.005533333, 0.13833332499999998]",279417.226155599,0.663,115528.0,0.647,3
425,338.33619926358534,"[-0.127266659, 0.12173332599999999]",435077.2882486979,0.403,40550.0,0.958,3
426,338.33619926358534,"[-0.011066666, 0.127266659]",143211.3523763021,0.922,48838.0,0.848,3
427,1348.91037168296,"[-0.005533333, 0.105133327]",981181.4064127604,0.594,919774.0,0.482,3
428,497.27956416802164,"[-0.049799997, 0.094066661]",503764.34940592444,2.982,232799.0,0.579,1
429,497.27956416802164,"[-0.204733321, 0.16599999]",741566.2616373699,0.0,17053.0,1.751,1
430,344.2333353648874,"[-0.07746666199999999, 0.088533328]",536915.7978922527,4.456,181792.0,0.593,1
431,344.2333353648874,"[-0.215799987, 0.011066666]",591918.0457356771,0.0,16471.0,3.864,1
432,734.6135418364453,"[-0.011066666, 0.11619999299999999]",137652.81201171875,0.751,47054.0,0.999,3
433,734.6135418364453,"[-0.011066666, 0.07746666199999999]",171799.61271158853,0.959,131234.0,0.924,3
434,734.6135418364453,"[-0.005533333, 0.11066666]",234364.3069661458,0.956,102909.0,0.933,3
435,734.6135418364453,"[-0.011066666, 0.07193332899999999]",131928.3186848958,1.043,124430.0,0.852,3
436,734.6135418364453,"[-0.011066666, 0.088533328]",110463.97436523438,0.845,70145.0,0.878,3
437,537.4043654077261,"[-0.044266664, 0.07193332899999999]",105143.0205891927,0.459,50256.0,0.857,3
438,1342.934605165679,"[-0.06639999599999999, 0.199199988]",10370144.502075195,11.816,2153925.0,0.378,1
439,1342.934605165679,"[-0.26559998399999996, 0.22133332]",11408861.460530598,12.449,102023.0,2.61,1
440,645.3721698085708,"[-0.033199997999999994, 0.11066666]",333798.7323811849,0.625,62743.0,1.422,2
441,645.3721698085708,"[-0.005533333, 0.07746666199999999]",127188.30403645831,0.599,174012.0,0.587,2
442,645.3721698085708,"[-0.127266659, 0.060866662999999994]",208153.03495279947,0.172,22092.0,1.473,2
443,413.2761741445977,"[-0.011066666, 0.07746666199999999]",123106.26558430988,0.725,63372.0,1.371,3
444,298.30683124184236,"[-0.033199997999999994, 0.060866662999999994]",113849.61189778645,3.506,112306.0,0.634,3
445,408.31392950497315,"[-0.027666665, 0.07746666199999999]",110304.26700846353,2.998,89218.0,0.619,3
446,408.31392950497315,"[-0.011066666, 0.127266659]",120874.02880859375,0.0,36522.0,0.957,3
447,281.29495090931516,"[-0.016599998999999997, 0.127266659]",116359.4429321289,1.827,38973.0,0.798,3
448,647.4665247748711,"[-0.05533333, 0.16046665699999998]",297146.986328125,2.175,48195.0,0.733,1
449,647.4665247748711,"[-0.171533323, 0.099599994]",337134.21533203125,1.957,25178.0,1.008,1
450,647.4665247748711,"[-0.293266649, 0.022133332]",363812.8303222657,1.078,10807.0,1.873,1
451,325.161137737532,"[-0.033199997999999994, 0.082999995]",192827.23876953125,3.548,134049.0,0.589,1
452,325.161137737532,"[-0.16046665699999998, 0.011066666]",234535.7976888021,1.276,24682.0,1.787,1
453,737.557821752791,"[-0.033199997999999994, 0.13833332499999998]",275009.50797526044,1.631,72232.0,0.716,3
454,737.557821752791,"[-0.15493332399999998, 0.06639999599999999]",324826.11690266925,0.888,30493.0,1.203,3
455,379.2659938156449,"[-0.033199997999999994, 0.094066661]",114871.98583984375,2.244,56815.0,0.691,3
456,177.0891044998802,"[-0.038733330999999996, 0.07746666199999999]",128304.92976888019,0.0,80965.0,0.649,3
457,400.2609510356477,"[-0.038733330999999996, 0.05533333]",100674.86059570312,0.0,93525.0,0.673,3
