,peak width in min,half intensity width in min,left width,right width,assymetric factor,integration,sn,hw,ab,peak height,ma,mb,broad rate,skewness,variance,label
7155,0.199199988,0.19900927849336075,0.188133322,0.011066666000000001,0.05882352941176471,1587560.3736165361,1.145,89322.0,2.478,17793.00390625,48167.51235273518,621695.7014552389,669863.213807974,12.90695057910617,0.0014508341472471318,1
7156,0.44266664,0.3808777740582195,0.105133327,0.33753331299999995,3.2105263157894735,1693505.5013427734,2.374,48950.0,0.977,21668.697265625,232530.2760448604,32410.563090180756,264940.8391350412,0.13938212107883968,0.018868876625294462,1
7157,0.40946664200000005,0.2804692805641692,0.22133332,0.188133322,0.85,1617939.962524414,2.801,89131.0,0.599,36496.140625,145356.99352445902,117782.98099489586,263139.9745193549,0.8103014388164039,0.008469112269630694,1
7158,0.44266664,0.3809880477062497,0.348599979,0.094066661,0.2698412698412698,1693505.5013427734,2.5069999999999997,51695.0,0.925,22883.501953125,39675.71238292247,123552.60966456994,163228.32204749243,3.114061531450925,0.0078007955003027065,1
7159,0.475866638,0.47389128378134,0.470333305,0.0055333330000000005,0.011764705882352941,1749089.4310302734,1.075,18660.0,2.29,8879.6572265625,9535.892881101316,534919.1422579304,544455.0351390317,56.095338834820424,0.00812546224179708,1
7160,0.7359332890000001,0.7187029826278087,0.049799997,0.6861332920000001,13.777777777777775,12835760.274739586,2.444,55057.0,2.3819999999999997,40518.4140625,499545.69639902643,29874.327437653657,529420.0238366801,0.059802992304813465,0.00258849270176625,1
7161,0.486933304,0.08537098179734001,0.248999985,0.237933319,0.9555555555555556,10821132.444010416,9.568,994662.0,0.254,484334.21875,6210227.389677826,5221808.896312731,11432036.28599056,0.8408402090061999,0.01250796795906553,1
7162,0.7359332890000001,0.6681913384314039,0.459266639,0.27666665,0.6024096385542168,12835760.274739586,3.5239999999999996,79406.0,1.651,58437.546875,67713.20000924327,123450.80129308687,191164.00130233014,1.8231423308340928,0.02470422854182941,1
7163,0.14939999099999998,0.09944058574924404,0.044266664000000004,0.105133327,2.375,922910.1419270835,4.465,386132.0,0.593,57688.0625,1028644.0442977792,403979.4022788043,1432623.4465765834,0.3927300260165192,0.0019461785874344078,1
7164,0.105133327,0.10519361728976903,0.0055333330000000005,0.099599994,18.0,157553.80143229163,0.0,53085.0,1.486,5580.9921875,1008613.1066935607,27243.768092613467,1035856.8747861743,0.027011118447512642,2.7713186487902117e-05,1
7165,0.11066666,0.06095964723600696,0.033199997999999994,0.07746666199999999,2.333333333333333,257386.38468424475,4.3260000000000005,209655.0,0.555,23201.7734375,558568.8291877798,288646.05021965725,847214.879407437,0.5167600394733451,0.0010569394426864624,1
7167,0.15493332399999998,0.08909659560186631,0.060866663,0.094066661,1.5454545454545456,623473.6287434895,3.2739999999999996,256198.0,0.561,39693.640625,813168.5009930369,306799.74073160713,1119968.241724644,0.37728925844636746,0.001602278819629648,1
7168,0.237933319,0.23577397256995655,0.193666655,0.044266664000000004,0.22857142857142854,777639.5729166667,1.195,42010.0,1.8090000000000002,9995.6123046875,26525.256325804083,105534.48988581738,132059.74621162147,3.97864166097246,0.0022163003499703487,1
7169,0.17706665600000002,0.08125094504495611,0.060866663,0.116199993,1.9090909090909092,647445.0971272786,7.026,235798.0,0.485,41751.890625,608533.1679199337,444683.8250594893,1053216.992979423,0.730747062776367,0.0023855415360558635,1
7170,0.17153332300000002,0.10866089871286697,0.060866663,0.11066666,1.8181818181818183,361670.12630208326,3.207,106308.0,0.64,18235.376953125,293701.8043921618,117470.45413859289,411172.2585307547,0.3999650406701006,0.0021700995908997328,1
7172,0.475866638,0.4754825999121625,0.027666665,0.448199973,16.2,2925872.831380208,1.255,32603.0,2.193,15514.796875,325967.3356081649,17174.37323059531,343141.7088387603,0.052687405621648184,0.0007297412955999912,1
7173,0.426066641,0.2778283041070785,0.17153332300000002,0.254533318,1.4838709677419355,2798086.4547526045,3.53,136804.0,0.623,58287.578125,319087.8127632441,156272.3231884731,475360.13595171727,0.4897470756879818,0.011834764971698471,1
7174,0.44266664,0.4124564409680717,0.348599979,0.094066661,0.2698412698412698,2842598.400309245,2.077,68020.0,1.18,30110.345703125,46599.65613168199,168436.90072796313,215036.55685964512,3.6145524390135337,0.0078007955003027065,1
7175,0.475866638,0.4755321994541836,0.464799972,0.011066666000000001,0.023809523809523808,2925872.831380208,1.093,28392.0,2.5180000000000002,13511.01953125,14640.345646466509,479074.4203861177,493714.76603258424,32.722890016038924,0.008164585558815551,1
7183,0.215799987,0.07574445148878642,0.07746666199999999,0.13833332499999998,1.7857142857142856,2306782.774739583,7.041,663478.0,0.413,143178.578125,2387317.18462042,1564549.9626301525,3951867.1472505718,0.6553590669515135,0.003395702507545845,1
7184,0.470333305,0.4500321828340389,0.215799987,0.254533318,1.1794871794871795,2956078.641927083,2.031,47582.0,1.554,22379.603515625,55981.2583235325,44732.83285676167,100714.09118029416,0.7990680130524612,0.012784850446492276,1
7185,0.525666635,0.5166924933006076,0.348599979,0.17706665600000002,0.5079365079365079,3048755.553548177,1.137,23844.0,2.56,12533.818359375,18188.508819206618,36406.038305072834,54594.547124279445,2.0015955495278943,0.012123992182165306,1
7186,0.5367333009999999,0.5373862251614018,0.470333305,0.06639999599999999,0.14117647058823524,3062447.732421875,1.033,21212.0,2.773,11385.3251953125,12198.806204119517,80485.69590646327,92684.50211058279,6.597833801088128,0.01088704878525714,1
7190,0.16599999,0.07371954562900078,0.044266664000000004,0.121733326,2.75,795933.6340738931,6.607,322535.0,0.496,53540.87890625,1144039.8252761115,532007.9130880417,1676047.738364153,0.4650256934540218,0.002580693187235148,1
7191,0.22133332,0.22250494427020606,0.16599999,0.05533333,0.33333333333333337,864847.2586669922,0.0,40716.0,2.399,9011.7158203125,27778.93553473171,74722.99558039641,102501.93111512813,2.6899157272232785,0.0020012162045081184,1
7192,0.287733316,0.06792306929008532,0.049799997,0.237933319,4.777777777777779,21111110.17692057,134.944,5169209.0,0.273,1487353.625,33448878.889163356,16276636.532391125,49725515.42155448,0.4866123192447078,0.005521245389000719,1
7200,0.121733326,0.06776656032918145,0.049799997,0.07193332899999999,1.4444444444444442,384678.3739013672,5.229,251316.0,0.5720000000000001,30593.56640625,458263.2262785655,444846.5049732577,903109.7312518231,0.9707226752313044,0.0009514676325937797,1
7201,0.16046665699999998,0.08219015814290855,0.060866663,0.099599994,1.6363636363636365,1562396.4101562498,5.5089999999999995,665922.0,0.504,106858.21875,1876458.1023122696,994644.7600277236,2871102.862339993,0.5300649978819514,0.0017785313859627453,1
7202,0.27666665,0.2767003262140979,0.20473332100000002,0.07193332899999999,0.3513513513513513,1820951.890991211,1.5719999999999998,47699.0,2.76,13196.626953125,32944.817803457176,86346.68789940747,119291.50570286466,2.620949018887772,0.003149951571153876,1
7203,0.116199993,0.11612811549019912,0.011066666000000001,0.105133327,9.5,134519.9505208333,0.875,63185.0,0.872,7342.06689453125,456752.023831676,33962.47843709294,490714.50226876896,0.07435649250589621,0.00016613069507849854,1
7205,0.127266659,0.060477848640586536,0.044266664000000004,0.082999995,1.875,406156.233235677,6.995,283166.0,0.49,36037.58984375,699716.6232579075,518880.5329010743,1218597.1561589818,0.7415581046011837,0.0012182340575313507,1
7207,0.199199988,0.07984900278565275,0.05533333,0.14386665799999998,2.6,1410635.597452799,9.072000000000001,445476.0,0.442,88738.7578125,1632481.058122539,842404.9268622979,2474885.984984837,0.5160273821682925,0.003628892695068164,1
7208,0.293266649,0.28716614209904595,0.188133322,0.105133327,0.5588235294117647,1538998.456380208,2.167,40154.0,2.4659999999999997,11775.86328125,32028.921701753254,56979.381097441066,89008.30279919432,1.7789977954306853,0.0038532876679386423,1
7211,0.16046665699999998,0.1601792229656144,0.0055333330000000005,0.15493332399999998,28.0,732294.5488281249,0.9620000000000001,134167.0,1.173,21529.326171875,3890842.3136426094,68385.0343812246,3959227.3480238337,0.017575894592655048,2.343475650064767e-05,1
7213,0.22133332,0.19959998522779127,0.033199997999999994,0.188133322,5.666666666666668,399745.7630615234,2.325,53680.0,0.841,11881.1611328125,224969.51828850934,34300.18638362489,259269.70467213425,0.15246592802691186,0.002282708142441477,1
7214,0.127266659,0.12504971495982184,0.027666665,0.099599994,3.6,179779.48730468747,0.0,84299.0,0.7290000000000001,10728.41015625,267898.93968159443,51074.78985537784,318973.72953697224,0.19064946623559506,0.0015106928260590258,1
7215,0.121733326,0.12198528034008585,0.016599998999999997,0.105133327,6.333333333333334,200220.08329264325,1.659,86323.0,0.866,10508.4228515625,435039.3514238009,47805.66043060923,482845.01185441006,0.10988812914084764,0.0005266294863307211,1
7217,0.099599994,0.0942709441084205,0.033199997999999994,0.06639999599999999,2.0,789602.399251302,2.454,599497.0,0.735,59709.9296875,1039006.8000521521,455545.0081626385,1494551.808214791,0.4384427591232057,0.0007776857012229567,1
7218,0.14939999099999998,0.09221589525666277,0.022133332000000002,0.127266659,5.750000000000001,2937179.7299804683,0.0,1274293.0,0.5710000000000001,190379.3125,9373643.458899315,1159988.4931090688,10533631.952008383,0.12375001227593935,0.0010049801240806435,1
7219,0.17706665600000002,0.0907741067784194,0.044266664000000004,0.13279999199999998,3.0,506313.3275146485,4.515,169258.0,0.528,29969.974609375,538667.1465286465,238025.1948961116,776692.3414247581,0.4418780622319861,0.003007155252927521,1
7220,0.199199988,0.199649456215722,0.17706665600000002,0.022133332000000002,0.125,531338.9440104165,0.0,35517.0,2.086,7075.0439453125,20322.258670161686,138302.45833139349,158624.7170015552,6.805466881221091,0.001489859374026912,1
7225,0.199199988,0.19924880790694527,0.016599998999999997,0.182599989,11.000000000000002,259467.28291829425,1.587,41019.0,0.882,8170.9970703125,335798.4582868385,21837.97607367789,357636.4343605165,0.06503298491925752,0.00033402895111874436,1
7226,0.082999995,0.06215846618976657,0.060866663,0.022133332000000002,0.3636363636363637,3997588.2395833326,0.0,5119637.0,0.627,424929.8125,5754754.198277882,8418261.217704326,14173015.41598221,1.4628359314153678,0.0002849200374244957,1
7235,0.13279999199999998,0.093487160640105,0.05533333,0.07746666199999999,1.4,272171.4580078125,3.265,135589.0,0.63,18006.255859375,259004.02330598948,153305.82103101595,412309.84433700546,0.5919051722601976,0.0011128509005366204,1
7236,0.193666655,0.09031733995946167,0.044266664000000004,0.14939999099999998,3.375,709721.597330729,4.846,210235.0,0.498,40715.46484375,821973.245075974,310565.93465408194,1132539.1797300559,0.37782973656931695,0.003585112355902864,1
7237,0.27666665,0.27733875288195964,0.16046665699999998,0.116199993,0.7241379310344828,820070.4255371094,0.0,32612.0,1.818,9022.6044921875,28776.65891213772,37416.6870907233,66193.34600286101,1.3002443127593701,0.003671044359419834,1
7238,0.13833332499999998,0.11428261968592625,0.016599998999999997,0.121733326,7.333333333333334,537410.9874674479,0.0,224738.0,0.691,31088.6953125,1695468.4695964463,147880.22098729562,1843348.6905837415,0.0872208617494927,0.0004656289655181751,1
7241,0.34306664600000003,0.10986387879064204,0.07193332899999999,0.271133317,3.7692307692307696,122242925.32763669,7.926,14896648.0,0.386,5110543.0,73379902.33066332,34051498.947379306,107431401.2780426,0.4640439393600851,0.010666162034395651,1
